GENESIS-Tabelle: 14333-01-02-5
Landtagswahlen: Niedersachsen - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinden, Samtgemeinden;;;;;;;;;;;
Landtagswahlen: Niedersachsen;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
20.01.2013;03352408010;Cappel;583;55,4;320;117;126;24;26;12;15
20.01.2013;03352408012;Dorum;2898;51,0;1455;624;463;121;140;37;70
20.01.2013;03352408034;Midlum;1421;56,1;795;318;298;58;54;34;33
20.01.2013;03352408035;Misselwarden;339;55,8;188;85;50;33;8;5;7
20.01.2013;03352408037;Mulsum;420;56,4;236;85;86;32;14;8;11
20.01.2013;03352408047;Padingsbüttel;402;55,5;218;77;91;27;10;4;9
20.01.2013;03352408057;Wremen;1543;55,0;840;292;305;111;71;29;32
20.01.2013;03352409;Sietland, Samtgemeinde;-;-;-;-;-;-;-;-;-
20.01.2013;03352409025;Ihlienworth;-;-;-;-;-;-;-;-;-
20.01.2013;03352409043;Odisheim;-;-;-;-;-;-;-;-;-
20.01.2013;03352409051;Steinau;-;-;-;-;-;-;-;-;-
20.01.2013;03352409055;Wanna;-;-;-;-;-;-;-;-;-
20.01.2013;03352410;Land Hadeln, Samtgemeinde;12320;63,4;7720;3519;2044;688;1076;147;246
20.01.2013;03352410025;Ihlienworth;1252;50,8;629;344;141;48;71;9;16
20.01.2013;03352410038;Neuenkirchen;1117;60,9;669;286;211;49;83;19;21
20.01.2013;03352410041;Nordleda;872;56,5;486;247;118;42;51;7;21
20.01.2013;03352410043;Odisheim;423;58,4;242;182;25;6;22;5;2
20.01.2013;03352410045;Osterbruch;441;58,3;256;103;74;24;42;5;8
20.01.2013;03352410046;Otterndorf, Stadt;5716;53,6;3035;1115;935;335;498;60;92
20.01.2013;03352410051;Steinau;714;69,2;487;338;57;34;47;6;5
20.01.2013;03352410055;Wanna;1785;57,4;1012;526;251;68;119;9;39
20.01.2013;03352411;Land Hadeln, Samtgemeinde;-;-;-;-;-;-;-;-;-
20.01.2013;03352411004;Belum;-;-;-;-;-;-;-;-;-
20.01.2013;03352411008;Bülkau;-;-;-;-;-;-;-;-;-
20.01.2013;03352411025;Ihlienworth;-;-;-;-;-;-;-;-;-
20.01.2013;03352411038;Neuenkirchen;-;-;-;-;-;-;-;-;-
20.01.2013;03352411039;Neuhaus (Oste), Flecken;-;-;-;-;-;-;-;-;-
20.01.2013;03352411041;Nordleda;-;-;-;-;-;-;-;-;-
20.01.2013;03352411042;Oberndorf;-;-;-;-;-;-;-;-;-
20.01.2013;03352411043;Odisheim;-;-;-;-;-;-;-;-;-
20.01.2013;03352411045;Osterbruch;-;-;-;-;-;-;-;-;-
20.01.2013;03352411046;Otterndorf, Stadt;-;-;-;-;-;-;-;-;-
20.01.2013;03352411051;Steinau;-;-;-;-;-;-;-;-;-
20.01.2013;03352411055;Wanna;-;-;-;-;-;-;-;-;-
20.01.2013;03352411056;Wingst;-;-;-;-;-;-;-;-;-
20.01.2013;03352411063;Cadenberge;-;-;-;-;-;-;-;-;-
20.01.2013;03353005;Buchholz i. d. Nordheide;30610;66,9;20142;6945;5235;3709;2603;620;1030
20.01.2013;03353026;Neu Wulmstorf;16202;58,2;9308;3399;3153;1142;812;290;512
20.01.2013;03353029;Rosengarten, Kr Harburg;10637;67,6;7136;2726;1879;1142;876;180;333
20.01.2013;03353031;Seevetal;32722;61,3;19827;7541;5627;2557;2428;443;1231
20.01.2013;03353032;Stelle;8837;64,6;5636;2137;1594;898;513;151;343
20.01.2013;03353040;Winsen (Luhe);25959;58,9;15131;5916;4161;2381;1363;455;855
20.01.2013;03353401;Elbmarsch, Samtgemeinde;9710;60,3;5796;1960;1975;897;426;175;363
20.01.2013;03353401007;Drage, Elbe;3240;57,1;1833;601;635;292;150;63;92
20.01.2013;03353401023;Marschacht;3037;55,1;1656;568;561;288;107;45;87
20.01.2013;03353401033;Tespe;3433;49,2;1667;556;578;218;125;55;135
20.01.2013;03353402;Hanstedt, Samtgemeinde;10755;67,9;7215;2904;1652;1145;1015;140;359
20.01.2013;03353402002;Asendorf, Nordheide;1536;59,4;901;306;251;149;128;21;46
20.01.2013;03353402004;Brackel;1332;60,1;791;320;196;113;101;19;42
20.01.2013;03353402009;Egestorf;1896;65,4;1224;575;187;219;162;26;55
20.01.2013;03353402016;Hanstedt, Nordheide;4176;55,6;2286;859;547;375;359;38;108
20.01.2013;03353402024;Marxen;1057;59,5;628;248;143;100;81;15;41
20.01.2013;03353402036;Undeloh;758;64,2;479;198;105;61;81;10;24
20.01.2013;03353403;Hollenstedt, Samtgemeinde;8517;64,0;5392;2269;1222;837;629;111;324
20.01.2013;03353403001;Appel;1455;54,6;790;323;183;111;118;18;37
20.01.2013;03353403008;Drestedt;619;56,9;348;122;74;61;54;10;27
20.01.2013;03353403014;Halvesbostel;562;59,8;334;180;64;39;29;5;17
20.01.2013;03353403019;Hollenstedt;2618;51,7;1340;580;297;192;153;33;85
20.01.2013;03353403025;Moisburg;1405;57,9;803;342;197;120;77;20;47
20.01.2013;03353403028;Regesbostel;846;57,1;477;194;121;76;56;5;25
20.01.2013;03353403039;Wenzendorf;1012;56,4;562;210;128;125;59;5;35
20.01.2013;03353404;Jesteburg, Samtgemeinde;8263;67,0;5493;2173;1303;863;817;105;232
20.01.2013;03353404003;Bendestorf;1776;60,5;1063;419;203;148;236;18;39
20.01.2013;03353404017;Harmstorf;672;59,1;394;147;85;56;71;10;25
20.01.2013;03353404020;Jesteburg;5815;56,9;3279;1268;837;558;416;64;136
20.01.2013;03353405;Salzhausen, Samtgemeinde;10871;65,9;7095;2772;1810;1153;812;160;388
20.01.2013;03353405010;Eyendorf;919;64,2;583;231;138;115;62;9;28
20.01.2013;03353405011;Garlstorf;811;61,7;494;194;122;67;59;16;36
20.01.2013;03353405012;Garstedt;1156;55,5;637;227;175;109;84;10;32
20.01.2013;03353405013;Gödenstorf;719;63,0;448;229;85;56;46;7;25
20.01.2013;03353405030;Salzhausen;3528;58,5;2048;771;481;358;269;50;119
20.01.2013;03353405034;Toppenstedt;1679;61,2;1018;413;284;142;106;21;52
20.01.2013;03353405037;Vierhöfen;767;56,2;427;168;109;79;37;9;25
20.01.2013;03353405042;Wulfsen;1292;58,7;754;252;234;139;72;24;33
20.01.2013;03353406;Tostedt, Samtgemeinde;19890;60,9;11955;4588;3082;1939;1221;332;793
20.01.2013;03353406006;Dohren, Nordheide;865;62,9;538;231;126;79;50;9;43
20.01.2013;03353406015;Handeloh;1948;53,2;1031;348;252;206;124;22;79
20.01.2013;03353406018;Heidenau, Nordheide;1675;59,0;967;378;244;153;95;26;71
20.01.2013;03353406021;Kakenstorf;1034;63,4;644;242;146;126;63;26;41
20.01.2013;03353406022;Königsmoor;484;53,7;257;115;64;41;16;10;11
20.01.2013;03353406027;Otter;1187;61,6;720;308;142;114;83;15;58
20.01.2013;03353406035;Tostedt;10491;50,0;5191;1853;1484;829;520;167;338
20.01.2013;03353406038;Welle;925;62,7;577;241;134;85;70;11;36
20.01.2013;03353406041;Wistedt;1281;56,3;707;329;159;89;77;10;43
20.01.2013;03354403;Gartow, Samtgemeinde;3181;70,5;2199;774;522;434;233;144;92
20.01.2013;03354403005;Gartow, Elbe;1166;56,5;650;241;146;137;71;33;22
20.01.2013;03354403007;Gorleben;539;59,2;314;115;83;38;43;20;15
20.01.2013;03354403010;Höhbeck;570;60,9;338;86;77;94;33;35;13
20.01.2013;03354403020;Prezelle;395;67,3;262;110;52;57;24;12;7
20.01.2013;03354403021;Schnackenburg;511;56,0;273;114;70;28;27;17;17
20.01.2013;03354406;Elbtalaue, Samtgemeinde;16964;59,2;9887;2825;2385;2495;876;827;479
20.01.2013;03354406003;Damnatz;269;68,0;182;66;38;43;20;9;6
20.01.2013;03354406004;Dannenberg (Elbe);6510;44,6;2840;811;673;694;247;275;140
20.01.2013;03354406006;Göhrde;540;53,3;288;88;58;78;31;22;11
20.01.2013;03354406008;Gusborn;996;59,4;585;161;126;161;46;67;24
20.01.2013;03354406009;Hitzacker (Elbe);4065;44,2;1761;478;440;422;188;142;91
20.01.2013;03354406011;Jameln;862;52,4;442;106;82;163;35;33;23
20.01.2013;03354406012;Karwitz;606;57,8;345;97;90;88;28;27;15
20.01.2013;03354406014;Langendorf, Elbe;589;57,6;333;86;74;86;39;28;20
20.01.2013;03354406019;Neu Darchau;1167;52,4;603;149;187;151;52;35;29
20.01.2013;03354406027;Zernien;1360;56,8;762;223;209;185;52;59;34
20.01.2013;03354407;Lüchow (Wendland), Samtgemeinde;19708;60,1;11695;3893;2681;2703;968;945;505
20.01.2013;03354407001;Bergen an der Dumme;1180;47,9;561;200;142;123;42;34;20
20.01.2013;03354407002;Clenze;1894;53,0;989;324;205;242;75;100;43
20.01.2013;03354407013;Küsten;1098;56,6;616;152;130;165;48;80;41
20.01.2013;03354407015;Lemgow;1148;49,0;555;187;135;119;49;47;18
20.01.2013;03354407016;Luckau (Wendland);462;58,7;266;78;41;87;18;34;8
20.01.2013;03354407017;Lübbow;654;43,9;283;82;76;56;36;25;8
20.01.2013;03354407018;Lüchow (Wendland);7573;45,3;3380;1153;861;703;282;239;142
20.01.2013;03354407022;Schnega;1106;55,0;598;253;99;124;48;42;32
20.01.2013;03354407023;Trebel;793;55,4;433;131;77;123;43;44;15
20.01.2013;03354407024;Waddeweitz;747;54,2;399;116;64;129;25;41;24
20.01.2013;03354407025;Woltersdorf, Niedersachs;764;50,5;382;139;94;73;29;33;14
20.01.2013;03354407026;Wustrow (Wendland);2289;48,6;1098;350;253;257;96;98;44
20.01.2013;03354501;Gartow, gem.fr. Geb.;0;0,0;0;0;0;0;0;0;0
20.01.2013;03354502;Göhrde, gem.fr. Geb.;0;0,0;0;0;0;0;0;0;0
20.01.2013;03355001;Adendorf;8459;62,4;5185;1542;1776;991;507;129;240
20.01.2013;03355009;Bleckede;7562;55,1;4077;1425;1124;727;373;171;257
20.01.2013;03355022;Lüneburg;55860;57,8;31946;7672;9059;8910;2780;1472;2053
20.01.2013;03355049;Amt Neuhaus;4089;65,1;2522;1257;468;113;208;310;166
20.01.2013;03355401;Amelinghausen, Samtgemeinde;6444;64,8;4127;1383;1113;832;469;122;208
20.01.2013;03355401002;Amelinghausen;3056;54,6;1655;551;457;328;197;50;72
20.01.2013;03355401008;Betzendorf;883;61,7;535;169;139;130;54;21;22
20.01.2013;03355401027;Oldendorf (Luhe);794;58,4;461;155;133;80;55;10;28
20.01.2013;03355401029;Rehlingen;579;60,4;349;129;75;68;50;13;14
20.01.2013;03355401034;Soderstorf;1132;61,6;687;208;217;129;72;20;41
20.01.2013;03355402;Bardowick, Samtgemeinde;13045;63,1;8109;2759;2449;1498;738;207;458
20.01.2013;03355402004;Bardowick;5033;49,7;2458;824;773;418;200;66;177
20.01.2013;03355402007;Barum, Kr Lüneburg;1444;56,7;805;261;232;159;95;22;36
20.01.2013;03355402017;Handorf;1544;57,2;875;317;240;171;57;26;64
20.01.2013;03355402023;Mechtersen;552;67,6;368;111;114;78;36;12;17
20.01.2013;03355402028;Radbruch;1572;60,2;927;292;294;177;95;29;40
20.01.2013;03355402039;Vögelsen;1753;61,6;1064;330;344;217;105;20;48
20.01.2013;03355402042;Wittorf;1147;54,1;605;230;175;111;46;12;31
20.01.2013;03355403;Dahlenburg, Samtgemeinde;4723;64,6;2964;1065;763;569;254;115;198
20.01.2013;03355403010;Boitze;330;52,7;166;69;39;21;13;12;12
20.01.2013;03355403012;Dahlem, Niedersachs;355;65,4;225;74;44;57;24;11;15
20.01.2013;03355403013;Dahlenburg;2567;52,5;1306;477;376;219;103;40;91
20.01.2013;03355403025;Nahrendorf;1000;59,2;572;186;134;129;59;27;37
20.01.2013;03355403037;Tosterglope;471;52,7;239;81;53;58;19;12;16
20.01.2013;03355404;Gellersen, Samtgemeinde;10031;63,8;6335;2060;1714;1451;607;150;353
20.01.2013;03355404020;Kirchgellersen;1748;58,6;1017;364;235;231;106;19;62
20.01.2013;03355404031;Reppenstedt;5680;52,3;2932;887;857;665;257;80;186
20.01.2013;03355404035;Südergellersen;1255;59,5;734;217;161;230;88;13;25
20.01.2013;03355404041;Westergellersen;1348;60,1;808;286;223;163;74;17;45
20.01.2013;03355405;Ilmenau, Samtgemeinde;8231;63,9;5183;1629;1571;1010;506;176;291
20.01.2013;03355405006;Barnstedt;607;65,9;391;101;111;121;27;16;15
20.01.2013;03355405014;Deutsch Evern;2973;58,9;1728;583;483;335;199;46;82
20.01.2013;03355405016;Embsen;2009;53,2;1051;315;357;192;82;41;64
20.01.2013;03355405024;Melbeck;2642;50,5;1315;385;421;239;119;49;102
20.01.2013;03355406;Ostheide, Samtgemeinde;7965;63,1;4941;1606;1475;1002;396;151;311
20.01.2013;03355406005;Barendorf;1837;56,7;1022;279;342;240;58;33;70
20.01.2013;03355406026;Neetze;2011;57,2;1133;385;338;207;96;40;67
20.01.2013;03355406030;Reinstorf;1032;58,5;588;182;161;119;69;17;40
20.01.2013;03355406036;Thomasburg;1021;56,6;570;197;168;96;50;17;42
20.01.2013;03355406038;Vastorf;677;46,5;312;91;101;58;27;15;20
20.01.2013;03355406040;Wendisch Evern;1387;61,9;845;288;248;183;63;17;46
20.01.2013;03355407;Scharnebeck, Samtgemeinde;11750;61,0;7048;2559;2008;1259;654;192;376
20.01.2013;03355407003;Artlenburg;1250;51,9;643;245;212;73;60;10;43
20.01.2013;03355407011;Brietlingen;2539;55,6;1393;483;425;252;125;42;66
20.01.2013;03355407015;Echem;784;59,1;451;168;126;74;45;15;23
20.01.2013;03355407018;Hittbergen;726;52,3;370;137;99;50;50;13;21
20.01.2013;03355407019;Hohnstorf (Elbe);1962;54,4;1044;418;300;158;82;30;56
20.01.2013;03355407021;Lüdersburg;516;56,2;281;107;60;53;35;12;14
20.01.2013;03355407032;Rullstorf;1417;55,8;776;246;199;197;66;19;49
20.01.2013;03355407033;Scharnebeck;2556;55,9;1409;469;386;302;144;30;78
20.01.2013;03356002;Grasberg;5910;59,6;3475;1577;871;525;268;92;142
20.01.2013;03356005;Lilienthal;14489;62,1;8869;3227;2446;1716;832;329;319
20.01.2013;03356007;Osterholz-Scharmbeck;23753;54,0;12649;3969;4554;1767;916;779;664
20.01.2013;03356008;Ritterhude;11817;58,6;6830;2067;2469;1148;612;267;267
20.01.2013;03356009;Schwanewede;15529;58,5;8959;3643;2829;1133;644;313;397
20.01.2013;03356011;Worpswede;7624;62,4;4703;1670;1272;912;459;218;172
20.01.2013;03356401;Hambergen, Samtgemeinde;9520;57,0;5358;1732;2218;644;308;215;241
20.01.2013;03356401001;Axstedt;886;57,2;501;139;201;88;32;16;25
20.01.2013;03356401003;Hambergen;4557;50,6;2269;622;1063;266;121;88;109
20.01.2013;03356401004;Holste;1109;49,7;539;215;173;54;40;31;26
20.01.2013;03356401006;Lübberstedt;598;58,0;346;142;124;47;13;10;10
20.01.2013;03356401010;Vollersode;2370;50,9;1193;454;455;125;67;44;48
20.01.2013;03357008;Bremervörde;14769;59,1;8644;3766;2524;946;974;157;277
20.01.2013;03357016;Gnarrenburg;7343;57,4;4175;1790;1378;393;365;72;177
20.01.2013;03357039;Rotenburg (Wümme);17439;54,7;9394;3346;2756;1644;922;266;460
20.01.2013;03357041;Scheeßel;10092;64,3;6408;2591;1683;938;788;128;280
20.01.2013;03357051;Visselhövede;8035;59,8;4750;1756;1505;673;478;122;216
20.01.2013;03357401;Bothel, Samtgemeinde;6580;65,5;4247;1699;1200;638;454;73;183
20.01.2013;03357401006;Bothel;1918;56,8;1073;377;381;171;86;12;46
20.01.2013;03357401009;Brockel;1022;56,7;567;241;138;91;71;7;19
20.01.2013;03357401024;Hemsbünde;932;62,3;577;218;157;87;63;12;40
20.01.2013;03357401025;Hemslingen;1151;59,8;678;279;192;97;68;14;28
20.01.2013;03357401031;Kirchwalsede;948;65,3;612;264;129;85;101;10;23
20.01.2013;03357401054;Westerwalsede;609;66,8;401;202;113;43;28;6;9
20.01.2013;03357402;Fintel, Samtgemeinde;5837;66,0;3782;1447;1135;503;377;109;211
20.01.2013;03357402015;Fintel;2334;57,4;1320;504;423;171;122;43;57
20.01.2013;03357402023;Helvesiek;604;62,4;372;172;70;51;53;13;13
20.01.2013;03357402033;Lauenbrück;1698;59,4;987;311;345;151;82;37;61
20.01.2013;03357402046;Stemmen;673;64,9;431;177;121;40;45;7;41
20.01.2013;03357402049;Vahlde;528;62,9;322;143;80;44;32;3;20
20.01.2013;03357403;Geestequelle, Samtgemeinde;5104;66,2;3347;1752;860;259;309;56;111
20.01.2013;03357403002;Alfstedt;681;70,9;483;295;109;25;40;6;8
20.01.2013;03357403004;Basdahl;1138;60,3;679;350;164;45;76;14;30
20.01.2013;03357403012;Ebersdorf;855;64,2;545;316;132;25;52;4;16
20.01.2013;03357403027;Hipstedt;987;61,5;600;303;146;63;45;17;26
20.01.2013;03357403035;Oerel;1443;60,2;857;385;266;89;79;13;25
20.01.2013;03357404;Selsingen, Samtgemeinde;7380;66,7;4877;2453;1219;440;519;65;181
20.01.2013;03357404003;Anderlingen;692;68,5;470;225;110;31;83;4;17
20.01.2013;03357404011;Deinstedt;510;72,4;366;230;64;21;32;3;16
20.01.2013;03357404014;Farven;522;69,2;356;208;63;20;53;6;6
20.01.2013;03357404036;Ostereistedt;725;73,8;530;303;117;30;60;2;18
20.01.2013;03357404038;Rhade;828;61,1;502;240;124;58;45;16;19
20.01.2013;03357404040;Sandbostel;643;65,2;412;240;89;26;41;7;9
20.01.2013;03357404042;Seedorf b Zeven;730;44,7;324;165;69;34;40;2;14
20.01.2013;03357404043;Selsingen;2730;58,6;1586;686;503;175;138;19;65
20.01.2013;03357405;Sittensen, Samtgemeinde;8512;67,1;5671;2578;1599;575;575;92;252
20.01.2013;03357405017;Gross Meckelsen;382;73,6;279;153;61;17;40;1;7
20.01.2013;03357405019;Hamersen;364;67,6;244;145;38;30;25;0;6
20.01.2013;03357405029;Kalbe;466;69,1;317;172;80;23;19;3;20
20.01.2013;03357405032;Klein Meckelsen;709;68,4;484;232;143;33;43;6;27
20.01.2013;03357405034;Lengenbostel;350;75,7;265;112;94;26;24;4;5
20.01.2013;03357405044;Sittensen;4377;56,2;2443;1010;774;264;237;47;111
20.01.2013;03357405048;Tiste;642;63,2;403;189;118;37;34;5;20
20.01.2013;03357405050;Vierden;612;67,0;408;208;83;46;40;10;21
20.01.2013;03357405056;Wohnste;610;71,8;432;196;110;47;56;8;15
20.01.2013;03357406;Sottrum, Samtgemeinde;11021;63,7;6930;2472;1897;1277;777;205;302
20.01.2013;03357406001;Ahausen;1434;63,2;898;358;216;175;76;29;44
20.01.2013;03357406005;Bötersen;816;69,2;562;241;144;99;40;13;25
20.01.2013;03357406020;Hassendorf;845;57,6;481;146;149;108;42;19;17
20.01.2013;03357406022;Hellwege;847;65,9;554;197;187;85;50;20;15
20.01.2013;03357406028;Horstedt, Kr Rotenburg;982;55,3;529;176;148;105;66;15;19
20.01.2013;03357406037;Reeßum;1336;61,8;818;297;215;152;107;10;37
20.01.2013;03357406045;Sottrum;4761;53,5;2505;857;680;448;324;84;112
20.01.2013;03357407;Tarmstedt, Samtgemeinde;8478;64,7;5402;2173;1483;837;542;123;244
20.01.2013;03357407007;Breddorf;876;63,9;549;257;147;46;62;12;25
20.01.2013;03357407010;Bülstedt;556;67,1;365;165;78;59;33;10;20
20.01.2013;03357407026;Hepstedt;787;58,3;453;180;136;70;46;6;15
20.01.2013;03357407030;Kirchtimke;798;58,1;454;223;104;54;50;5;18
20.01.2013;03357407047;Tarmstedt;2886;57,5;1629;621;469;255;171;38;75
20.01.2013;03357407052;Vorwerk;806;63,8;506;209;131;103;33;7;23
20.01.2013;03357407053;Westertimke;387;59,7;231;94;64;22;33;8;10
20.01.2013;03357407055;Wilstedt;1382;61,7;843;293;254;164;75;21;36
20.01.2013;03357408;Zeven, Samtgemeinde;17097;58,1;9849;4347;2629;1138;1131;177;427
20.01.2013;03357408013;Elsdorf, Niedersachs;1569;63,8;996;493;229;93;131;18;32
20.01.2013;03357408018;Gyhum;1778;61,0;1078;494;296;125;114;16;33
20.01.2013;03357408021;Heeslingen;3647;60,8;2198;1102;500;200;264;31;101
20.01.2013;03357408057;Zeven;10103;52,1;5207;2096;1512;655;581;110;253
20.01.2013;03358002;Bispingen;4922;66,4;3223;1447;843;366;333;67;167
20.01.2013;03358004;Bomlitz;5478;63,2;3425;1054;1442;373;271;112;173
20.01.2013;03358008;Bad Fallingbostel;8592;58,5;4971;1851;1613;569;539;168;231
20.01.2013;03358016;Munster;12025;53,3;6309;3005;1768;432;615;162;327
20.01.2013;03358017;Neuenkirchen, Lüneburger Heide;4457;64,5;2818;1375;615;303;290;85;150
20.01.2013;03358019;Schneverdingen;14840;60,7;8913;3622;2653;1125;775;285;453
20.01.2013;03358021;Soltau;17123;57,2;9675;3637;2832;1357;995;341;513
20.01.2013;03358022;Walsrode;18662;58,9;10874;4148;3346;1409;1119;325;527
20.01.2013;03358023;Wietzendorf;3148;62,5;1950;923;484;200;205;34;104
20.01.2013;03358401;Ahlden, Samtgemeinde;5331;60,3;3183;1143;1129;364;300;90;157
20.01.2013;03358401001;Ahlden (Aller);1212;57,7;697;247;210;102;75;11;52
20.01.2013;03358401006;Eickeloh;635;63,0;393;151;129;31;38;18;26
20.01.2013;03358401011;Grethem;499;58,5;289;107;97;45;28;2;10
20.01.2013;03358401012;Hademstorf;684;51,6;349;91;172;34;32;12;8
20.01.2013;03358401014;Hodenhagen;2301;50,5;1146;439;421;114;91;37;44
20.01.2013;03358402;Rethem/Aller, Samtgemeinde;3551;61,7;2165;837;694;267;216;48;103
20.01.2013;03358402003;Böhme;777;54,8;422;128;152;54;55;12;21
20.01.2013;03358402009;Frankenfeld;422;64,5;269;101;78;43;23;9;15
20.01.2013;03358402013;Häuslingen;613;56,3;341;141;105;40;28;9;18
20.01.2013;03358402018;Rethem (Aller);1739;52,4;901;369;299;91;87;16;39
20.01.2013;03358403;Schwarmstedt, Samtgemeinde;9613;63,2;6007;2052;2228;718;536;184;289
20.01.2013;03358403005;Buchholz (Aller);1627;58,3;940;354;351;101;65;27;42
20.01.2013;03358403007;Essel;860;55,6;471;185;155;37;55;13;26
20.01.2013;03358403010;Gilten;956;61,6;583;230;178;77;57;16;25
20.01.2013;03358403015;Lindwedel;2004;55,4;1093;313;435;142;98;35;70
20.01.2013;03358403020;Schwarmstedt;4166;54,7;2250;730;875;279;194;73;99
20.01.2013;03358501;Osterheide, gem.fr. Bezirk;467;51,0;234;91;93;17;10;14;9
20.01.2013;03359010;Buxtehude, Hansestadt;30552;57,4;17384;6031;5201;3019;1747;519;867
20.01.2013;03359013;Drochtersen;9067;56,8;5072;2478;1429;436;469;80;180
20.01.2013;03359028;Jork;8987;64,4;5711;2325;1487;770;753;128;248
20.01.2013;03359038;Stade, Hansestadt;36089;52,8;18799;6725;6087;2646;2026;542;773
20.01.2013;03359401;Apensen, Samtgemeinde;6601;64,2;4176;1717;1139;544;381;82;313
20.01.2013;03359401003;Apensen;2800;58,8;1622;675;434;208;152;31;122
20.01.2013;03359401006;Beckdorf;2014;56,1;1112;392;351;171;98;20;80
20.01.2013;03359401037;Sauensiek;1787;60,3;1057;484;264;114;93;20;82
20.01.2013;03359402;Fredenbeck, Samtgemeinde;10019;60,4;5985;2660;1812;565;552;114;282
20.01.2013;03359402011;Deinste;1564;60,4;929;408;272;98;72;31;48
20.01.2013;03359402017;Fredenbeck;4696;52,5;2434;1062;712;260;236;40;124
20.01.2013;03359402031;Kutenholz;3759;51,6;1919;897;596;139;184;34;69
20.01.2013;03359403;Harsefeld, Samtgemeinde;15761;62,6;9761;4415;2479;1033;1037;192;605
20.01.2013;03359403002;Ahlerstedt;3943;60,6;2358;1211;503;173;249;37;185
20.01.2013;03359403005;Bargstedt, Kr Stade;1563;59,7;915;468;209;89;86;7;56
20.01.2013;03359403008;Brest;613;67,2;409;213;86;28;51;5;26
20.01.2013;03359403023;Harsefeld;9642;53,1;5068;2079;1432;642;523;115;277
20.01.2013;03359404;Himmelpforten, Samtgemeinde;7848;59,5;4616;2030;1242;546;520;83;195
20.01.2013;03359404014;Düddenbüttel;771;56,2;430;217;93;43;52;8;17
20.01.2013;03359404015;Engelschoff;578;61,8;353;153;74;55;57;2;12
20.01.2013;03359404019;Großenwörden;397;61,0;241;119;66;20;27;2;7
20.01.2013;03359404022;Hammah;2230;56,1;1234;565;322;127;141;21;58
20.01.2013;03359404025;Himmelpforten;3872;48,8;1866;742;556;252;183;47;86
20.01.2013;03359405;Horneburg, Samtgemeinde;9414;59,6;5554;2138;1712;728;556;149;271
20.01.2013;03359405001;Agathenburg;902;60,6;542;236;138;67;66;11;24
20.01.2013;03359405007;Bliedersdorf;1378;55,2;751;329;206;99;65;19;33
20.01.2013;03359405012;Dollern;1531;57,6;872;318;320;84;98;12;40
20.01.2013;03359405027;Horneburg;4533;48,8;2187;779;701;327;171;78;131
20.01.2013;03359405034;Nottensdorf;1070;51,7;546;205;158;77;77;13;16
20.01.2013;03359406;Lühe, Samtgemeinde;7761;63,6;4890;1909;1374;653;603;109;242
20.01.2013;03359406020;Grünendeich;1536;56,4;857;324;244;137;91;16;45
20.01.2013;03359406021;Guderhandviertel;931;54,6;503;194;122;74;73;15;25
20.01.2013;03359406026;Hollern-Twielenfleth;2637;54,2;1417;548;375;173;198;39;84
20.01.2013;03359406032;Mittelnkirchen;770;54,5;420;169;107;59;47;16;22
20.01.2013;03359406033;Neuenkirchen b Horneburg, Niederelbe;622;58,4;360;126;107;46;51;6;24
20.01.2013;03359406039;Steinkirchen, Kr Stade;1265;56,9;713;264;249;102;79;9;10
20.01.2013;03359407;Nordkehdingen, Samtgemeinde;6204;56,9;3484;1466;1146;292;409;49;122
20.01.2013;03359407004;Balje;840;58,8;490;206;165;52;54;6;7
20.01.2013;03359407018;Freiburg (Elbe);1612;43,2;686;276;255;48;63;18;26
20.01.2013;03359407030;Krummendeich;415;61,2;251;102;83;14;40;3;9
20.01.2013;03359407035;Oederquart;909;54,1;484;185;155;49;63;4;28
20.01.2013;03359407040;Wischhafen;2428;48,8;1162;516;366;102;132;12;34
20.01.2013;03359408;Oldendorf, Samtgemeinde;5946;59,9;3515;1654;966;333;371;77;114
20.01.2013;03359408009;Burweg;800;64,0;504;247;130;52;56;5;14
20.01.2013;03359408016;Estorf;1150;57,0;651;335;179;62;56;11;8
20.01.2013;03359408024;Heinbockel;1128;50,9;567;228;163;57;71;23;25
20.01.2013;03359408029;Kranenburg;583;58,8;340;181;84;26;37;4;8
20.01.2013;03359408036;Oldendorf;2285;49,5;1112;522;309;97;111;31;42
20.01.2013;03359409;Oldendorf-Himmelpforten, Samtgemeinde;-;-;-;-;-;-;-;-;-
20.01.2013;03359409009;Burweg;-;-;-;-;-;-;-;-;-
20.01.2013;03359409014;Düddenbüttel;-;-;-;-;-;-;-;-;-
20.01.2013;03359409015;Engelschoff;-;-;-;-;-;-;-;-;-
20.01.2013;03359409016;Estorf;-;-;-;-;-;-;-;-;-
20.01.2013;03359409019;Großenwörden;-;-;-;-;-;-;-;-;-
20.01.2013;03359409022;Hammah;-;-;-;-;-;-;-;-;-
