GENESIS-Tabelle: 14346-01-02-5
Landtagswahlen: Thüringen - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Thüringen;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
14.09.2014;16065061;Roßleben, Stadt;4476;38,7;1694;458;338;45;40;502;311
14.09.2014;16065062;Rottleben;-;-;-;-;-;-;-;-;-
14.09.2014;16065066;Seega;-;-;-;-;-;-;-;-;-
14.09.2014;16065067;Sondershausen, Stadt;19077;51,4;9646;2686;1583;408;216;3073;1680
14.09.2014;16065068;Steinthaleben;-;-;-;-;-;-;-;-;-
14.09.2014;16065072;Thüringenhausen;95;41,1;36;14;8;0;1;7;6
14.09.2014;16065074;Topfstedt;490;44,7;218;61;38;5;5;63;46
14.09.2014;16065075;Trebra;259;53,3;138;28;25;5;10;41;29
14.09.2014;16065076;Voigtstedt;739;40,3;298;112;36;7;1;105;37
14.09.2014;16065077;Wasserthaleben;337;46,9;156;37;24;8;2;46;39
14.09.2014;16065079;Westgreußen;330;47,6;156;54;16;8;4;50;24
14.09.2014;16065081;Wiehe, Stadt;1622;42,0;665;249;75;43;16;169;113
14.09.2014;16065082;Wolferschwenda;110;55,5;61;20;8;1;1;19;12
14.09.2014;16065084;Großenehrich, Stadt;2071;50,3;1020;306;152;17;27;317;201
14.09.2014;16065085;Kyffhäuserland;3523;42,8;1468;472;185;52;35;421;303
14.09.2014;16066001;Altersbach;430;45,8;192;72;38;4;6;49;23
14.09.2014;16066002;Aschenhausen;140;69,3;93;39;23;3;3;16;9
14.09.2014;16066003;Bauerbach;-;-;-;-;-;-;-;-;-
14.09.2014;16066005;Belrieth;308;57,1;173;89;23;3;4;27;27
14.09.2014;16066006;Benshausen;2038;57,0;1140;337;151;49;27;353;223
14.09.2014;16066008;Bermbach;463;52,3;235;68;25;13;6;76;47
14.09.2014;16066012;Birx;149;55,7;79;24;12;2;7;24;10
14.09.2014;16066013;Breitungen/Werra;4117;42,5;1722;539;291;78;17;491;306
14.09.2014;16066014;Brotterode, Kurort, Stadt;-;-;-;-;-;-;-;-;-
14.09.2014;16066015;Christes;515;47,2;235;105;22;8;3;46;51
14.09.2014;16066016;Dillstädt;704;45,2;316;112;23;14;5;75;87
14.09.2014;16066017;Einhausen;385;65,2;246;75;45;18;1;64;43
14.09.2014;16066018;Ellingshausen;221;62,4;132;56;23;2;2;25;24
14.09.2014;16066019;Erbenhausen;471;61,6;282;155;37;10;4;38;38
14.09.2014;16066022;Fambach;1830;47,4;837;320;138;24;17;184;154
14.09.2014;16066023;Floh-Seligenthal;5338;58,4;3058;1377;341;113;147;611;469
14.09.2014;16066024;Frankenheim/Rhön;939;32,9;302;96;33;5;17;93;58
14.09.2014;16066025;Friedelshausen;261;49,8;127;44;21;8;5;29;20
14.09.2014;16066028;Henneberg;515;48,9;250;102;45;10;11;44;38
14.09.2014;16066031;Herpf;-;-;-;-;-;-;-;-;-
14.09.2014;16066033;Hümpfershausen;370;58,4;212;92;30;6;3;54;27
14.09.2014;16066035;Kaltensundheim;714;46,8;330;180;39;9;7;66;29
14.09.2014;16066036;Kaltenwestheim;831;47,2;385;143;70;10;9;101;52
14.09.2014;16066038;Kühndorf;851;55,1;458;143;53;24;8;125;105
14.09.2014;16066039;Leutersdorf;219;53,0;115;70;4;5;2;19;15
14.09.2014;16066041;Mehmels;293;68,3;191;82;25;9;1;32;42
14.09.2014;16066042;Meiningen, Stadt;17661;48,9;8479;2602;1356;538;154;2417;1412
14.09.2014;16066043;Melpers;84;61,9;49;16;10;0;1;14;8
14.09.2014;16066044;Metzels;566;51,2;283;104;37;17;4;64;57
14.09.2014;16066045;Neubrunn;476;56,3;261;100;38;8;2;69;44
14.09.2014;16066047;Oberhof, Stadt;1296;54,1;692;241;95;24;9;202;121
14.09.2014;16066048;Oberkatz;226;73,9;162;43;38;7;3;48;23
14.09.2014;16066049;Obermaßfeld-Grimmenthal;999;39,7;387;130;42;18;3;115;79
14.09.2014;16066051;Oberschönau, Kurort;683;47,4;317;118;64;13;6;67;49
14.09.2014;16066052;Oberweid;435;54,0;229;91;36;7;5;54;36
14.09.2014;16066053;Oepfershausen;410;55,6;224;92;42;2;16;30;42
14.09.2014;16066056;Rippershausen;751;53,3;390;157;39;24;4;84;82
14.09.2014;16066057;Ritschenhausen;289;48,4;136;51;20;5;2;38;20
14.09.2014;16066058;Rohr;835;55,2;453;169;44;22;10;124;84
14.09.2014;16066059;Rosa;633;47,6;293;100;41;3;2;78;69
14.09.2014;16066061;Roßdorf;556;50,0;274;103;47;8;3;76;37
14.09.2014;16066062;Rotterode;647;53,6;342;179;23;10;7;74;49
14.09.2014;16066063;Schmalkalden, Kurort, Stadt;16654;49,0;8029;2494;1150;397;157;2387;1444
14.09.2014;16066064;Schwallungen;2114;49,0;1010;337;147;31;13;292;190
14.09.2014;16066065;Schwarza;1067;44,0;458;157;63;13;7;130;88
14.09.2014;16066067;Springstille;503;36,8;179;71;25;7;3;47;26
14.09.2014;16066069;Steinbach-Hallenberg, Kurort, Stadt;4461;52,8;2320;993;236;92;96;553;350
14.09.2014;16066071;Stepfershausen;524;67,4;338;142;77;14;7;44;54
14.09.2014;16066073;Sülzfeld;706;56,4;395;151;61;25;4;106;48
14.09.2014;16066074;Brotterode-Trusetal, Stadt;5585;51,5;2811;944;383;93;63;678;650
14.09.2014;16066075;Unterkatz;321;60,4;190;85;42;7;6;24;26
14.09.2014;16066076;Untermaßfeld;1036;44,2;451;150;62;25;5;122;87
14.09.2014;16066077;Unterschönau;461;50,8;231;117;27;13;8;24;42
14.09.2014;16066078;Unterweid;381;54,3;203;78;35;7;3;59;21
14.09.2014;16066079;Utendorf;383;49,1;186;62;33;7;3;51;30
14.09.2014;16066081;Vachdorf;676;51,0;342;127;38;15;3;91;68
14.09.2014;16066082;Viernau;1711;45,0;756;320;70;17;10;204;135
14.09.2014;16066083;Wahns;363;54,5;195;78;33;6;5;45;28
14.09.2014;16066084;Wallbach;303;58,1;174;48;33;8;6;47;32
14.09.2014;16066085;Walldorf;1844;48,5;893;309;148;60;9;216;151
14.09.2014;16066086;Wasungen, Stadt;2938;42,1;1208;470;157;35;15;309;222
14.09.2014;16066088;Wölfershausen;302;52,0;155;59;18;13;2;32;31
14.09.2014;16066092;Zella-Mehlis, Stadt;9535;53,7;5043;1540;525;231;64;1539;1144
14.09.2014;16066093;Rhönblick;2368;75,0;1720;611;318;73;38;402;278
14.09.2014;16066094;Grabfeld;4615;51,6;2325;1154;267;70;37;462;335
14.09.2014;16067001;Apfelstädt;-;-;-;-;-;-;-;-;-
14.09.2014;16067002;Aspach;-;-;-;-;-;-;-;-;-
14.09.2014;16067003;Ballstädt;578;56,2;320;110;44;20;7;83;56
14.09.2014;16067004;Bienstädt;580;56,2;319;114;19;18;14;93;61
14.09.2014;16067005;Brüheim;409;54,3;218;75;23;10;5;54;51
14.09.2014;16067006;Bufleben;862;55,3;466;149;66;18;6;103;124
14.09.2014;16067008;Crawinkel;1212;50,3;596;211;88;15;16;133;133
14.09.2014;16067009;Dachwig;1304;48,5;622;156;97;22;36;169;142
14.09.2014;16067011;Döllstädt;951;44,4;412;113;44;15;18;131;91
14.09.2014;16067012;Ebenheim;-;-;-;-;-;-;-;-;-
14.09.2014;16067013;Emleben;621;58,3;358;142;62;12;7;75;60
14.09.2014;16067016;Eschenbergen;615;50,2;309;146;33;12;7;68;43
14.09.2014;16067019;Friedrichroda, Stadt;6274;50,9;3142;1049;416;164;73;862;578
14.09.2014;16067021;Friedrichswerth;407;56,8;224;81;29;3;3;68;40
14.09.2014;16067022;Friemar;881;42,8;370;134;35;23;15;83;80
14.09.2014;16067023;Fröttstädt;-;-;-;-;-;-;-;-;-
14.09.2014;16067024;Gamstädt;-;-;-;-;-;-;-;-;-
14.09.2014;16067025;Georgenthal/Thür. Wald;2139;43,7;923;275;128;46;20;252;202
14.09.2014;16067026;Gierstädt;700;55,3;378;129;21;27;15;104;82
14.09.2014;16067027;Goldbach;1418;46,3;649;243;96;41;15;161;93
14.09.2014;16067029;Gotha, Stadt;36225;47,0;16812;4426;3257;801;346;4883;3099
14.09.2014;16067031;Grabsleben;-;-;-;-;-;-;-;-;-
14.09.2014;16067032;Gräfenhain;1201;40,3;479;174;65;10;15;119;96
14.09.2014;16067033;Großfahner;710;52,8;370;120;32;17;9;90;102
14.09.2014;16067035;Haina;425;52,0;215;67;39;18;7;55;29
14.09.2014;16067036;Herrenhof;689;48,3;322;126;34;11;12;72;67
14.09.2014;16067037;Hochheim;409;46,9;185;80;25;3;4;38;35
14.09.2014;16067038;Hörselgau;-;-;-;-;-;-;-;-;-
14.09.2014;16067039;Hohenkirchen;637;55,1;350;155;37;15;18;64;61
14.09.2014;16067041;Ingersleben;-;-;-;-;-;-;-;-;-
14.09.2014;16067042;Laucha;-;-;-;-;-;-;-;-;-
14.09.2014;16067044;Luisenthal;1072;49,0;511;158;86;12;6;154;95
14.09.2014;16067045;Mechterstädt;-;-;-;-;-;-;-;-;-
14.09.2014;16067046;Metebach;-;-;-;-;-;-;-;-;-
14.09.2014;16067047;Molschleben;887;46,8;408;145;49;10;17;91;96
14.09.2014;16067048;Mühlberg;-;-;-;-;-;-;-;-;-
14.09.2014;16067051;Neudietendorf;-;-;-;-;-;-;-;-;-
14.09.2014;16067052;Nottleben;365;47,7;173;63;13;11;2;51;33
14.09.2014;16067053;Ohrdruf, Stadt;4655;37,7;1732;532;214;57;43;504;382
14.09.2014;16067054;Petriroda;270;64,8;168;43;50;7;6;42;20
14.09.2014;16067055;Pferdingsleben;335;54,0;175;67;14;2;9;34;49
14.09.2014;16067056;Remstädt;799;50,2;400;153;71;20;6;98;52
14.09.2014;16067059;Schwabhausen;623;55,9;341;142;47;13;5;71;63
14.09.2014;16067062;Seebergen;-;-;-;-;-;-;-;-;-
14.09.2014;16067063;Sonneborn;1035;46,0;464;191;64;20;8;99;82
14.09.2014;16067064;Tabarz/Thür. Wald;3366;54,9;1815;573;248;110;46;475;363
14.09.2014;16067065;Tambach-Dietharz/Thür. Wald, Stadt;3432;44,1;1493;466;243;53;38;379;314
14.09.2014;16067066;Teutleben;-;-;-;-;-;-;-;-;-
14.09.2014;16067067;Tonna;2319;36,0;819;304;96;25;27;232;135
14.09.2014;16067068;Tröchtelborn;264;60,6;157;67;22;5;4;35;24
14.09.2014;16067069;Trügleben;-;-;-;-;-;-;-;-;-
14.09.2014;16067071;Tüttleben;623;39,2;241;89;36;10;1;46;59
14.09.2014;16067072;Waltershausen, Stadt;11021;53,5;5812;1996;800;311;120;1414;1171
14.09.2014;16067073;Wandersleben;-;-;-;-;-;-;-;-;-
14.09.2014;16067074;Wangenheim;554;45,8;248;82;46;15;5;64;36
14.09.2014;16067075;Warza;596;50,2;295;81;56;13;10;72;63
14.09.2014;16067077;Weingarten;-;-;-;-;-;-;-;-;-
14.09.2014;16067078;Westhausen;413;58,4;238;72;47;6;5;50;58
14.09.2014;16067081;Wölfis;1263;44,8;551;191;87;21;3;142;107
14.09.2014;16067082;Zimmernsupra;298;60,7;178;49;10;7;6;57;49
14.09.2014;16067083;Leinatal;3142;57,7;1782;646;249;66;59;389;373
14.09.2014;16067084;Emsetal;-;-;-;-;-;-;-;-;-
14.09.2014;16067085;Günthersleben-Wechmar;2633;43,9;1143;390;196;37;18;261;241
14.09.2014;16067086;Drei Gleichen;4256;51,1;2141;810;279;123;46;423;460
14.09.2014;16067087;Nesse-Apfelstädt;4988;59,3;2903;951;331;199;79;804;539
14.09.2014;16068001;Alperstedt;572;55,1;309;97;36;13;12;77;74
14.09.2014;16068002;Andisleben;480;56,3;261;94;47;4;8;64;44
14.09.2014;16068003;Beichlingen;429;49,2;209;63;16;8;6;69;47
14.09.2014;16068004;Bilzingsleben;595;44,2;256;125;26;7;1;61;36
14.09.2014;16068005;Büchel;203;47,3;93;29;15;3;2;30;14
14.09.2014;16068006;Buttstädt, Stadt;2065;42,7;862;297;101;27;26;203;208
14.09.2014;16068007;Eckstedt;500;48,4;238;95;23;12;6;48;54
14.09.2014;16068008;Ellersleben;215;46,0;95;51;11;2;0;12;19
14.09.2014;16068009;Elxleben;1870;58,1;1071;413;135;45;26;251;201
14.09.2014;16068011;Eßleben-Teutleben;261;59,0;152;67;14;5;4;31;31
14.09.2014;16068012;Frömmstedt;431;45,7;193;55;32;5;3;45;53
14.09.2014;16068013;Gangloffsömmern;844;44,5;368;121;42;18;8;102;77
14.09.2014;16068014;Gebesee, Stadt;1788;38,0;667;216;66;34;46;174;131
14.09.2014;16068015;Griefstedt;235;49,4;114;54;11;3;3;26;17
14.09.2014;16068016;Großbrembach;634;47,3;293;114;43;2;12;74;48
14.09.2014;16068017;Großmölsen;188;59,0;109;41;11;3;2;30;22
14.09.2014;16068018;Großmonra;-;-;-;-;-;-;-;-;-
14.09.2014;16068019;Großneuhausen;592;44,9;261;88;23;7;34;46;63
14.09.2014;16068021;Großrudestedt;1599;53,7;850;338;74;30;29;195;184
14.09.2014;16068022;Günstedt;631;45,8;283;90;24;8;7;85;69
14.09.2014;16068023;Guthmannshausen;614;31,3;187;73;19;3;2;39;51
14.09.2014;16068024;Hardisleben;469;52,0;240;97;25;9;8;55;46
14.09.2014;16068025;Haßleben;823;47,9;389;132;41;16;4;96;100
14.09.2014;16068026;Henschleben;306;49,7;150;38;11;7;7;46;41
14.09.2014;16068027;Herrnschwende;249;53,8;131;42;12;2;2;35;38
14.09.2014;16068028;Kannawurf;712;31,7;223;75;23;11;6;64;44
14.09.2014;16068029;Kindelbrück, Stadt;1472;31,0;449;162;50;8;12;124;93
14.09.2014;16068031;Kleinbrembach;269;63,2;168;67;20;9;6;23;43
14.09.2014;16068032;Kleinmölsen;273;60,1;161;59;16;13;5;24;44
14.09.2014;16068033;Kleinneuhausen;328;48,2;156;52;17;7;22;25;33
14.09.2014;16068034;Kölleda, Stadt;5218;43,0;2194;698;218;99;78;574;527
14.09.2014;16068035;Mannstedt;319;46,7;146;48;21;6;7;31;33
14.09.2014;16068036;Markvippach;462;55,8;255;69;25;11;2;61;87
14.09.2014;16068037;Nöda;671;47,2;317;121;35;14;6;75;66
14.09.2014;16068038;Olbersleben;612;42,0;253;104;20;8;10;54;57
14.09.2014;16068039;Ollendorf;382;55,5;208;89;16;17;7;46;33
14.09.2014;16068041;Ostramondra;430;48,6;207;76;24;4;3;52;48
14.09.2014;16068042;Rastenberg, Stadt;2225;45,0;988;391;110;51;43;233;160
14.09.2014;16068043;Riethgen;207;44,0;91;19;9;2;5;28;28
14.09.2014;16068044;Riethnordhausen;861;48,9;417;145;42;21;10;97;102
14.09.2014;16068045;Ringleben;424;53,8;224;104;18;9;9;42;42
14.09.2014;16068046;Rudersdorf;265;63,8;168;79;18;4;3;29;35
14.09.2014;16068047;Schillingstedt;199;51,3;98;26;10;2;3;29;28
14.09.2014;16068048;Schloßvippach;1186;53,5;624;199;46;22;17;140;200
14.09.2014;16068049;Schwerstedt;505;41,0;206;66;16;4;15;64;41
14.09.2014;16068051;Sömmerda, Stadt;16291;48,2;7774;2336;815;374;256;2661;1332
14.09.2014;16068052;Sprötau;642;48,6;309;111;40;7;6;83;62
14.09.2014;16068053;Straußfurt;1498;37,7;556;171;42;21;7;190;125
14.09.2014;16068055;Udestedt;658;42,7;278;92;36;21;6;72;51
14.09.2014;16068056;Vogelsberg;575;58,3;329;114;39;18;7;92;59
14.09.2014;16068057;Walschleben;1454;47,7;673;260;93;35;17;146;122
14.09.2014;16068058;Weißensee, Stadt;2901;42,0;1203;475;118;40;36;335;199
14.09.2014;16068059;Werningshausen;561;44,6;246;89;22;8;12;62;53
14.09.2014;16068061;Witterda;925;61,5;563;234;63;27;28;123;88
14.09.2014;16068062;Wundersleben;580;55,5;319;113;22;13;9;100;62
14.09.2014;16069001;Ahlstädt;119;59,7;71;35;6;4;0;20;6
14.09.2014;16069002;Bad Colberg-Heldburg, Stadt;1756;42,7;732;291;84;22;17;194;124
14.09.2014;16069003;Beinerstadt;291;53,6;153;53;17;0;2;56;25
14.09.2014;16069004;Bischofrod;150;62,0;93;27;9;3;1;39;14
14.09.2014;16069005;Bockstadt;-;-;-;-;-;-;-;-;-
14.09.2014;16069006;Brünn/Thür.;364;48,6;177;71;21;1;5;35;44
14.09.2014;16069008;Dingsleben;207;49,3;100;39;7;7;2;25;20
14.09.2014;16069009;Ehrenberg;173;57,2;98;41;18;5;3;14;17
14.09.2014;16069011;Eichenberg;153;65,4;99;32;12;3;0;25;27
14.09.2014;16069012;Eisfeld, Stadt;4843;40,4;1941;685;245;75;31;578;327
14.09.2014;16069014;Gleichamberg;-;-;-;-;-;-;-;-;-
14.09.2014;16069015;Gompertshausen;383;52,0;193;101;17;10;1;23;41
14.09.2014;16069016;Grimmelshausen;148;56,1;82;24;7;0;0;26;25
14.09.2014;16069017;Grub;150;53,3;75;23;11;0;3;20;18
14.09.2014;16069018;Haina;-;-;-;-;-;-;-;-;-
14.09.2014;16069019;Hellingen;846;57,2;479;228;65;15;2;83;86
14.09.2014;16069021;Henfstädt;288;47,9;137;61;10;0;0;36;30
14.09.2014;16069024;Hildburghausen, Stadt;9790;37,8;3659;1209;332;136;33;1067;882
14.09.2014;16069025;Kloster Veßra;268;53,4;141;42;15;4;2;48;30
14.09.2014;16069026;Lengfeld;376;59,0;220;55;32;14;4;67;48
14.09.2014;16069028;Marisfeld;377;46,2;173;63;23;10;1;52;24
14.09.2014;16069031;Mendhausen;-;-;-;-;-;-;-;-;-
14.09.2014;16069032;Milz;-;-;-;-;-;-;-;-;-
14.09.2014;16069035;Oberstadt;299;51,2;151;55;21;6;3;45;21
14.09.2014;16069037;Reurieth;715;49,7;352;136;34;11;6;100;65
14.09.2014;16069038;Römhild, Stadt;-;-;-;-;-;-;-;-;-
14.09.2014;16069039;Sachsenbrunn;1816;48,6;875;394;97;29;14;205;136
14.09.2014;16069041;Schlechtsart;131;64,1;82;26;6;1;0;31;18
14.09.2014;16069042;Schleusegrund;2500;48,3;1187;433;148;26;22;350;208
14.09.2014;16069043;Schleusingen, Stadt;4613;38,5;1767;712;204;71;31;467;282
14.09.2014;16069044;Schmeheim;260;50,0;129;46;21;2;4;35;21
14.09.2014;16069046;Schweickershausen;129;49,6;63;30;8;7;0;5;13
14.09.2014;16069047;St.Bernhard;218;45,0;96;35;8;4;0;30;19
14.09.2014;16069048;St.Kilian;2464;48,2;1183;496;142;65;22;309;149
14.09.2014;16069049;Straufhain;2297;44,0;996;352;95;40;13;276;220
14.09.2014;16069051;Themar, Stadt;2458;42,1;1019;328;112;26;16;365;172
14.09.2014;16069052;Ummerstadt, Stadt;401;43,4;171;88;19;12;0;32;20
14.09.2014;16069053;Veilsdorf;2412;44,7;1066;304;147;34;16;386;179
14.09.2014;16069055;Westenfeld;-;-;-;-;-;-;-;-;-
14.09.2014;16069056;Westhausen;463;60,0;275;97;23;14;0;60;81
14.09.2014;16069058;Auengrund;2541;44,9;1131;429;216;19;13;267;187
14.09.2014;16069059;Nahetal-Waldau;2656;57,0;1478;628;222;47;26;389;166
14.09.2014;16069061;Masserberg;2152;52,6;1120;422;122;27;16;346;187
14.09.2014;16069062;Römhild, Stadt;5895;47,3;2747;1085;360;145;30;688;439
14.09.2014;16070001;Alkersleben;274;60,2;164;47;27;8;1;42;39
14.09.2014;16070002;Altenfeld;816;41,3;328;105;33;15;7;108;60
14.09.2014;16070003;Angelroda;334;53,3;175;43;20;8;4;64;36
14.09.2014;16070004;Arnstadt, Stadt;19965;49,5;9752;2385;1243;541;250;2963;2370
14.09.2014;16070005;Böhlen;511;57,3;290;119;45;6;2;74;44
14.09.2014;16070006;Bösleben-Wüllersleben;528;59,5;309;101;56;11;9;90;42
14.09.2014;16070008;Dornheim;497;54,7;267;74;31;3;8;67;84
14.09.2014;16070011;Elgersburg;1021;53,2;535;196;46;30;8;142;113
14.09.2014;16070012;Elleben;720;64,0;454;135;59;51;25;107;77
14.09.2014;16070013;Elxleben;475;56,8;264;74;22;14;6;87;61
14.09.2014;16070014;Frankenhain;662;48,3;318;104;37;15;5;90;67
14.09.2014;16070015;Frauenwald;840;44,8;373;146;29;12;8;101;77
14.09.2014;16070016;Friedersdorf;170;48,2;81;27;8;1;0;27;18
14.09.2014;16070017;Gehlberg;463;40,8;187;65;17;6;2;61;36
14.09.2014;16070018;Gehren, Stadt;3421;42,6;1437;405;153;47;33;508;291
14.09.2014;16070019;Geraberg;2088;46,9;969;325;89;46;20;284;205
14.09.2014;16070021;Geschwenda;1751;45,5;772;274;94;22;18;187;177
14.09.2014;16070022;Gillersdorf;232;54,7;121;38;9;2;3;51;18
14.09.2014;16070023;Gossel;412;47,3;190;51;18;4;3;66;48
14.09.2014;16070024;Gräfenroda;2772;46,3;1256;346;163;56;24;397;270
14.09.2014;16070025;Großbreitenbach, Stadt;2194;40,9;880;264;83;38;9;309;177
14.09.2014;16070027;Herschdorf;769;52,9;402;166;39;9;15;96;77
14.09.2014;16070028;Amt Wachsenburg;5249;60,5;3107;988;283;171;81;823;761
14.09.2014;16070029;Ilmenau, Stadt;20703;54,2;11109;3330;1212;868;272;3564;1863
14.09.2014;16070031;Kirchheim;1006;58,3;581;191;53;32;21;149;135
14.09.2014;16070032;Langewiesen, Stadt;2946;42,6;1237;362;150;61;21;380;263
14.09.2014;16070033;Liebenstein;308;55,8;168;45;17;2;4;59;41
14.09.2014;16070034;Martinroda;720;47,4;332;120;32;16;10;98;56
14.09.2014;16070035;Möhrenbach;-;-;-;-;-;-;-;-;-
14.09.2014;16070037;Neusiß;199;62,3;121;36;10;2;3;35;35
14.09.2014;16070038;Neustadt am Rennsteig;885;42,1;366;119;46;13;5;110;73
14.09.2014;16070041;Osthausen-Wülfershausen;433;61,0;258;59;41;22;12;62;62
14.09.2014;16070042;Pennewitz;440;45,5;199;75;21;5;5;35;58
14.09.2014;16070043;Plaue, Stadt;1526;54,6;826;298;58;35;14;239;182
14.09.2014;16070044;Rockhausen;229;63,8;144;39;21;13;4;30;37
14.09.2014;16070046;Schmiedefeld am Rennsteig;1528;41,1;617;252;56;20;6;179;104
14.09.2014;16070048;Stadtilm, Stadt;4016;50,0;1977;586;302;91;44;567;387
14.09.2014;16070049;Stützerbach;1257;43,4;540;149;70;25;20;187;89
14.09.2014;16070051;Wachsenburggemeinde;-;-;-;-;-;-;-;-;-
14.09.2014;16070052;Wildenspring;169;55,6;93;22;8;4;0;36;23
14.09.2014;16070053;Wipfratal;2262;62,7;1397;398;138;79;36;393;353
14.09.2014;16070054;Witzleben;551;57,2;307;89;42;9;2;78;87
14.09.2014;16070055;Wolfsberg;2542;47,2;1180;458;105;39;14;275;289
14.09.2014;16070056;Ilmtal;3185;60,4;1894;622;226;75;43;516;412
14.09.2014;16071001;Apolda, Stadt;18450;50,0;9077;3657;993;384;230;2257;1556
14.09.2014;16071002;Auerstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071003;Bad Berka, Stadt;6143;56,2;3410;1148;358;259;96;964;585
14.09.2014;16071004;Bad Sulza, Stadt;4120;47,6;1910;843;259;60;15;414;319
14.09.2014;16071005;Ballstedt;267;61,8;160;55;11;4;2;59;29
14.09.2014;16071006;Bechstedtstraß;221;54,8;120;37;22;9;5;25;22
14.09.2014;16071007;Berlstedt;1456;48,5;699;283;58;30;18;162;148
14.09.2014;16071008;Blankenhain, Stadt;5408;53,3;2849;948;323;135;67;819;557
14.09.2014;16071009;Buchfart;144;68,1;97;51;8;3;2;13;20
14.09.2014;16071011;Buttelstedt, Stadt;1072;49,0;519;186;57;28;12;133;103
14.09.2014;16071012;Daasdorf a. Berge;218;61,9;134;47;17;4;1;42;23
14.09.2014;16071013;Döbritschen;169;66,3;111;24;13;6;1;33;34
14.09.2014;16071015;Eberstedt;176;73,3;129;71;9;6;2;14;27
14.09.2014;16071017;Ettersburg;529;43,7;230;77;19;15;7;66;46
14.09.2014;16071018;Flurstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071019;Frankendorf;142;59,2;81;36;9;2;3;12;19
14.09.2014;16071021;Gebstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071022;Großheringen;551;55,0;301;153;30;15;8;56;39
14.09.2014;16071023;Großobringen;707;54,0;378;140;37;18;11;99;73
14.09.2014;16071025;Großschwabhausen;813;61,9;496;185;63;26;11;108;103
14.09.2014;16071027;Hammerstedt;135;56,3;75;31;7;6;3;16;12
14.09.2014;16071028;Heichelheim;243;68,7;165;71;12;7;3;43;29
14.09.2014;16071031;Hetschburg;197;53,3;99;33;23;9;1;21;12
14.09.2014;16071032;Hohenfelden;293;60,4;175;59;18;11;8;50;29
14.09.2014;16071034;Hopfgarten;575;48,7;277;86;37;15;9;67;63
14.09.2014;16071036;Isseroda;448;54,7;241;74;34;9;18;64;42
14.09.2014;16071037;Kapellendorf;342;62,6;213;68;28;16;4;53;44
14.09.2014;16071038;Kiliansroda;184;58,7;106;52;11;9;3;22;9
14.09.2014;16071039;Kleinobringen;250;62,0;155;65;12;14;6;27;31
14.09.2014;16071042;Kleinschwabhausen;177;63,3;111;42;17;4;0;33;15
14.09.2014;16071043;Klettbach;1045;56,4;581;195;61;22;27;145;131
14.09.2014;16071044;Ködderitzsch;95;81,1;76;48;5;2;1;8;12
14.09.2014;16071046;Kranichfeld, Stadt;2917;41,7;1200;412;135;74;40;325;214
14.09.2014;16071047;Krautheim;414;65,5;266;150;21;11;8;37;39
14.09.2014;16071048;Kromsdorf;1220;45,0;541;182;68;36;20;135;100
14.09.2014;16071049;Lehnstedt;280;56,4;156;51;11;8;3;30;53
14.09.2014;16071051;Leutenthal;220;61,8;130;55;16;5;4;27;23
14.09.2014;16071052;Liebstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071053;Magdala, Stadt;1622;48,1;766;258;63;55;30;182;178
14.09.2014;16071054;Mattstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071055;Mechelroda;219;52,5;111;38;8;10;5;18;32
14.09.2014;16071056;Mellingen;1091;51,1;552;245;61;39;12;94;101
14.09.2014;16071057;Mönchenholzhausen;1295;55,8;714;200;54;44;27;233;156
14.09.2014;16071059;Nauendorf;252;55,2;136;41;21;12;3;30;29
14.09.2014;16071061;Neumark, Stadt;392;52,8;202;80;27;11;2;51;31
14.09.2014;16071062;Niederreißen;-;-;-;-;-;-;-;-;-
14.09.2014;16071063;Niederroßla;-;-;-;-;-;-;-;-;-
14.09.2014;16071064;Niedertrebra;666;53,3;344;140;37;12;13;68;74
14.09.2014;16071065;Niederzimmern;835;51,3;422;167;41;26;11;89;88
14.09.2014;16071066;Nirmsdorf;-;-;-;-;-;-;-;-;-
14.09.2014;16071067;Nohra;1350;52,2;695;243;73;39;19;165;156
14.09.2014;16071068;Oberreißen;-;-;-;-;-;-;-;-;-
14.09.2014;16071069;Obertrebra;225;52,9;116;57;10;0;8;9;32
14.09.2014;16071071;Oettern;118;61,9;71;24;3;8;3;15;18
14.09.2014;16071072;Oßmannstedt;-;-;-;-;-;-;-;-;-
14.09.2014;16071073;Ottstedt a. Berge;202;61,4;124;54;15;5;4;32;14
14.09.2014;16071074;Pfiffelbach;-;-;-;-;-;-;-;-;-
