GENESIS-Tabelle: 14339-01-02-5
Landtagswahlen: Bayern - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Bayern;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
15.09.2013;09778187;Pfaffenhausen, M;1807;61,0;1093;722;76;54;31;11;200
15.09.2013;09778188;Pleß;633;67,1;419;271;36;23;12;1;77
15.09.2013;09778190;Salgen;1096;59,7;642;385;33;30;24;4;168
15.09.2013;09778196;Sontheim;1962;69,6;1344;736;124;111;27;12;335
15.09.2013;09778199;Stetten;1071;61,9;652;408;37;35;18;9;146
15.09.2013;09778202;Trunkelsberg;1337;66,3;865;431;162;63;27;10;172
15.09.2013;09778203;Türkheim, M;5212;59,2;3011;1592;425;202;105;60;629
15.09.2013;09778204;Tussenhausen, M;2289;62,9;1417;813;137;80;40;18;330
15.09.2013;09778205;Ungerhausen;813;63,0;498;253;47;32;17;3;148
15.09.2013;09778207;Unteregg;1091;65,4;690;419;43;42;26;7;154
15.09.2013;09778209;Rammingen;1124;58,6;649;326;68;53;25;10;167
15.09.2013;09778214;Westerheim;1610;69,4;1094;613;91;68;29;9;285
15.09.2013;09778216;Wiedergeltingen;1063;61,2;645;362;78;34;26;6;140
15.09.2013;09778217;Winterrieden;698;63,8;441;265;51;12;10;2;102
15.09.2013;09778218;Wolfertschwenden;1483;65,5;961;531;93;53;26;6;253
15.09.2013;09778219;Woringen;1422;65,1;908;448;145;61;26;7;222
15.09.2013;09778221;Kettershausen;1408;61,5;852;527;65;39;19;7;195
15.09.2013;09778444;Gem.fr. Geb. Unterallgäu;0;0,0;0;0;0;0;0;0;0
15.09.2013;09779111;Alerheim;1254;71,3;872;373;271;42;20;16;152
15.09.2013;09779112;Amerdingen;681;69,5;462;273;41;20;14;11;104
15.09.2013;09779115;Asbach-Bäumenheim;3076;64,9;1961;886;378;138;47;207;306
15.09.2013;09779117;Auhausen;837;75,1;622;347;80;43;26;18;109
15.09.2013;09779126;Buchdorf;1283;71,2;894;491;104;102;28;17;153
15.09.2013;09779129;Daiting;643;68,3;434;272;47;28;5;10;73
15.09.2013;09779130;Deiningen;1453;56,7;815;384;177;51;16;18;171
15.09.2013;09779131;Donauwörth, GKSt;13963;64,5;8804;4372;1556;974;330;274;1299
15.09.2013;09779136;Ederheim;881;67,7;588;274;145;32;12;8;118
15.09.2013;09779138;Ehingen a.Ries;658;74,5;477;311;46;24;5;9;83
15.09.2013;09779146;Forheim;465;73,8;341;219;43;11;5;5;59
15.09.2013;09779147;Fremdingen;1632;72,2;1153;763;159;39;13;16;164
15.09.2013;09779148;Fünfstetten;1068;62,6;661;404;65;33;15;13;132
15.09.2013;09779149;Genderkingen;894;64,2;557;316;97;27;16;16;86
15.09.2013;09779154;Hainsfarth;1178;63,8;730;416;121;36;10;21;127
15.09.2013;09779155;Harburg (Schwaben), St;4455;65,7;2876;1396;552;205;48;68;609
15.09.2013;09779162;Hohenaltheim;481;66,1;317;143;60;34;8;15;59
15.09.2013;09779163;Holzheim;907;72,5;652;390;72;51;11;12;118
15.09.2013;09779167;Huisheim;1289;70,3;885;531;136;37;11;16;157
15.09.2013;09779169;Kaisheim, M;2991;65,6;1922;955;329;197;30;68;344
15.09.2013;09779176;Maihingen;936;70,4;643;422;56;32;5;8;121
15.09.2013;09779177;Marktoffingen;1025;69,6;701;478;77;29;10;16;93
15.09.2013;09779178;Marxheim;1958;67,1;1288;791;143;91;14;32;218
15.09.2013;09779180;Megesheim;667;70,8;460;314;55;18;6;5;63
15.09.2013;09779181;Mertingen;2936;64,7;1866;919;269;155;43;87;393
15.09.2013;09779184;Mönchsdeggingen;1156;65,0;728;415;107;35;11;25;136
15.09.2013;09779185;Möttingen;1922;62,5;1192;636;211;66;28;31;222
15.09.2013;09779186;Monheim, St;3841;61,8;2305;1290;347;156;49;63;401
15.09.2013;09779187;Münster;863;66,5;559;351;66;24;12;11;96
15.09.2013;09779188;Munningen;1414;74,8;1040;730;148;19;11;8;126
15.09.2013;09779192;Niederschönenfeld;1019;66,8;666;335;108;62;12;16;133
15.09.2013;09779194;Nördlingen, GKSt;14826;57,9;8381;3838;1814;677;236;256;1561
15.09.2013;09779196;Oberndorf a.Lech;1877;69,5;1284;675;208;117;27;67;191
15.09.2013;09779197;Oettingen i.Bay., St;3927;61,9;2392;1168;542;157;62;62;402
15.09.2013;09779198;Otting;594;53,7;310;177;61;17;4;2;49
15.09.2013;09779201;Rain, St;6350;64,0;3982;2154;761;220;79;82;688
15.09.2013;09779203;Reimlingen;1027;73,4;743;404;100;50;22;23;146
15.09.2013;09779206;Rögling;532;67,5;350;214;61;17;6;6;48
15.09.2013;09779217;Tagmersheim;797;64,5;501;257;94;35;5;10;102
15.09.2013;09779218;Tapfheim;3132;68,0;2056;1057;296;159;53;52;441
15.09.2013;09779224;Wallerstein, M;2479;64,5;1571;947;252;71;23;45;235
15.09.2013;09779226;Wechingen;1111;68,9;751;389;158;44;16;15;130
15.09.2013;09779228;Wemding, St;4388;63,4;2733;1383;447;118;49;64;673
15.09.2013;09779231;Wolferstadt;833;69,1;563;373;40;27;7;10;107
15.09.2013;09779444;Gem.fr. Geb. Donau-Ries;0;0,0;0;0;0;0;0;0;0
15.09.2013;09780112;Altusried, M;7931;68,9;5386;2594;511;549;177;89;1467
15.09.2013;09780113;Balderschwang;144;68,8;97;73;5;4;2;0;13
15.09.2013;09780114;Betzigau;2159;75,1;1602;749;166;204;58;17;409
15.09.2013;09780115;Blaichach;4249;64,0;2666;1131;432;475;64;40;525
15.09.2013;09780116;Bolsterlang;818;65,3;524;299;27;51;26;5;117
15.09.2013;09780117;Buchenberg, M;3156;69,7;2152;1006;223;293;120;17;494
15.09.2013;09780118;Burgberg i.Allgäu;2539;67,9;1706;829;214;234;58;24;348
15.09.2013;09780119;Dietmannsried, M;6169;68,5;4171;2181;404;355;140;70;1022
15.09.2013;09780120;Durach;5338;69,5;3655;1689;531;429;231;67;710
15.09.2013;09780121;Fischen i.Allgäu;2358;69,8;1613;939;124;147;57;12;336
15.09.2013;09780122;Haldenwang;2960;70,7;2057;1012;188;199;106;36;518
15.09.2013;09780123;Bad Hindelang, M;3818;70,6;2663;1353;355;307;79;23;547
15.09.2013;09780124;Immenstadt i.Allgäu, St;10498;61,0;6314;2679;917;887;194;122;1515
15.09.2013;09780125;Lauben;2583;67,5;1714;847;189;149;72;36;422
15.09.2013;09780127;Missen-Wilhams;1109;68,8;749;293;57;67;18;11;304
15.09.2013;09780128;Oy-Mittelberg;3533;70,5;2468;1222;199;290;73;34;652
15.09.2013;09780131;Obermaiselstein;748;70,6;519;341;23;39;26;6;85
15.09.2013;09780132;Oberstaufen, M;5584;63,7;3505;2047;315;268;127;38;712
15.09.2013;09780133;Oberstdorf, M;7352;64,8;4685;2641;473;430;233;60;849
15.09.2013;09780134;Ofterschwang;1531;65,8;999;511;90;128;45;12;214
15.09.2013;09780137;Rettenberg;3286;70,5;2288;1123;194;306;64;16;586
15.09.2013;09780139;Sonthofen, St;16701;59,6;9795;4552;1464;1216;327;175;2062
15.09.2013;09780140;Sulzberg, M;3727;72,1;2647;1320;200;350;162;36;581
15.09.2013;09780143;Waltenhofen;6864;69,3;4688;2240;587;589;177;55;1042
15.09.2013;09780144;Weitnau, M;4010;66,2;2600;1246;254;223;83;55;740
15.09.2013;09780145;Wertach, M;1881;70,4;1302;643;99;94;34;12;421
15.09.2013;09780146;Wiggensbach, M;3737;69,0;2540;1263;256;287;125;33;577
15.09.2013;09780147;Wildpoldsried;1936;75,6;1441;756;154;153;48;13;319
15.09.2013;09780444;Gem.fr. Geb. Oberallgäu;0;0,0;0;0;0;0;0;0;0
28.09.2008;09161000;Ingolstadt;87814;49,1;42062;16784;8303;3537;3429;2265;7745
28.09.2008;09162000;München, Landeshauptstadt;882602;57,0;496289;157505;139864;71528;62369;25746;39279
28.09.2008;09163000;Rosenheim;40902;52,1;20831;8481;3788;2686;1739;938;3200
28.09.2008;09171111;Altötting, St;9731;52,1;4911;2273;567;335;324;191;1223
28.09.2008;09171112;Burghausen, St;13273;56,6;7326;2951;1905;700;766;288;718
28.09.2008;09171113;Burgkirchen a.d.Alz;7664;51,3;3846;1864;744;263;274;104;597
28.09.2008;09171114;Emmerting;3081;57,5;1722;732;279;136;162;45;369
28.09.2008;09171115;Erlbach;950;63,7;592;351;38;33;43;12;116
28.09.2008;09171116;Feichten a.d.Alz;890;61,1;536;282;50;72;41;22;71
28.09.2008;09171117;Garching a.d.Alz;6645;52,8;3441;1698;541;269;258;127;550
28.09.2008;09171118;Haiming;1906;62,0;1150;586;154;88;58;21;244
28.09.2008;09171119;Halsbach;698;73,4;499;296;37;47;21;16;83
28.09.2008;09171121;Kastl;1993;63,8;1249;536;131;100;89;25;370
28.09.2008;09171122;Kirchweidach;1708;56,8;952;496;123;126;61;33;115
28.09.2008;09171123;Marktl, M;2170;64,5;1367;605;274;111;108;51;220
28.09.2008;09171124;Mehring;1673;66,1;1082;488;181;94;98;35;188
28.09.2008;09171125;Neuötting, St;6496;53,8;3407;1579;564;309;242;127;586
28.09.2008;09171126;Perach;976;65,1;621;288;105;44;28;19;139
28.09.2008;09171127;Pleiskirchen;1823;64,3;1148;731;97;58;59;14;190
28.09.2008;09171129;Reischach;2045;64,2;1279;661;123;97;76;42;281
28.09.2008;09171130;Stammham;800;62,3;491;215;68;27;48;18;117
28.09.2008;09171131;Teising;1440;57,4;809;392;104;55;69;35;154
28.09.2008;09171132;Töging a.Inn, St;7412;52,4;3796;1573;1177;222;213;160;451
28.09.2008;09171133;Tüßling, M;2387;62,1;1450;706;254;89;105;36;261
28.09.2008;09171134;Tyrlaching;758;58,2;431;245;28;47;25;10;77
28.09.2008;09171135;Unterneukirchen;2148;51,4;1072;604;122;69;64;42;172
28.09.2008;09171137;Winhöring;3758;60,2;2177;960;371;155;185;62;445
28.09.2008;09172111;Ainring;6928;57,4;3860;1871;458;669;237;125;501
28.09.2008;09172112;Anger;3180;60,4;1866;917;133;354;113;47;303
28.09.2008;09172114;Bad Reichenhall, GKSt;12851;56,5;7053;3293;901;948;540;299;1074
28.09.2008;09172115;Bayerisch Gmain;2134;58,1;1218;596;137;203;113;36;134
28.09.2008;09172116;Berchtesgaden, M;5769;56,4;3150;1597;348;585;207;94;321
28.09.2008;09172117;Bischofswiesen;5735;52,4;2934;1282;386;562;192;122;390
28.09.2008;09172118;Freilassing, St;10378;51,5;5190;2361;768;919;305;228;610
28.09.2008;09172122;Laufen, St;4483;64,0;2794;1154;295;686;103;129;429
28.09.2008;09172124;Marktschellenberg, M;1285;57,6;727;356;86;141;36;16;94
28.09.2008;09172128;Piding;3871;59,9;2264;1051;263;351;161;62;378
28.09.2008;09172129;Ramsau b.Berchtesgaden;1297;61,3;777;437;58;150;32;15;86
28.09.2008;09172130;Saaldorf-Surheim;3761;68,3;2505;1308;196;476;132;60;335
28.09.2008;09172131;Schneizlreuth;1063;62,5;651;284;80;127;41;12;109
28.09.2008;09172132;Schönau a.Königssee;3972;58,0;2247;1140;238;374;152;44;299
28.09.2008;09172134;Teisendorf, M;6933;62,4;4209;2102;294;951;171;74;618
28.09.2008;09172444;Gem.fr. Geb. Berchtesgadener Land;0;0,0;0;0;0;0;0;0;0
28.09.2008;09173111;Bad Heilbrunn;2819;65,5;1804;861;167;192;139;32;416
28.09.2008;09173112;Bad Tölz, St;13047;53,4;6807;2905;894;726;736;248;1299
28.09.2008;09173113;Benediktbeuern;2731;62,0;1665;753;220;172;180;38;302
28.09.2008;09173115;Bichl;1544;63,5;962;422;139;117;75;24;187
28.09.2008;09173118;Dietramszell;3907;66,3;2548;1124;222;305;227;55;616
28.09.2008;09173120;Egling;3881;65,4;2504;1107;254;245;218;47;634
28.09.2008;09173123;Eurasburg;3106;66,2;2008;819;231;291;224;48;397
28.09.2008;09173124;Gaißach;2287;60,6;1345;708;108;118;89;16;307
28.09.2008;09173126;Geretsried, St;17381;51,2;8614;3805;1413;701;800;404;1493
28.09.2008;09173127;Greiling;1106;60,4;657;279;51;75;73;16;165
28.09.2008;09173130;Icking;2590;72,8;1863;714;259;324;299;30;238
28.09.2008;09173131;Jachenau;655;69,3;447;264;36;35;17;6;90
28.09.2008;09173133;Kochel a.See;3021;63,0;1857;829;250;200;175;73;331
28.09.2008;09173134;Königsdorf;2240;65,1;1428;620;159;152;100;33;364
28.09.2008;09173135;Lenggries;7238;60,3;4279;2022;407;410;377;95;969
28.09.2008;09173137;Münsing;3095;67,7;2063;917;208;287;266;38;349
28.09.2008;09173140;Reichersbeuern;1657;60,7;985;350;88;117;124;22;285
28.09.2008;09173141;Sachsenkam;913;66,8;594;270;68;65;50;8;135
28.09.2008;09173142;Schlehdorf;919;64,5;578;291;57;51;51;20;109
28.09.2008;09173145;Wackersberg;2570;63,2;1585;699;136;152;135;30;433
28.09.2008;09173147;Wolfratshausen, St;12990;60,8;7744;3018;1432;962;701;314;1318
28.09.2008;09173444;Gem.fr. Geb. Bad Tölz-Wolfratshausen;0;0,0;0;0;0;0;0;0;0
28.09.2008;09174111;Altomünster, M;5420;64,2;3415;1690;545;196;265;91;630
28.09.2008;09174113;Bergkirchen;5334;65,4;3423;1550;518;253;333;79;691
28.09.2008;09174115;Dachau, GKSt;28939;57,9;16401;6281;3697;1771;1582;636;2435
28.09.2008;09174118;Erdweg;4068;66,6;2653;1050;508;201;176;92;627
28.09.2008;09174121;Haimhausen;3463;64,3;2201;891;472;315;173;42;309
28.09.2008;09174122;Hebertshausen;3838;63,2;2368;975;484;234;165;62;451
28.09.2008;09174126;Karlsfeld;11908;58,1;6801;2776;1526;666;621;267;946
28.09.2008;09174131;Markt Indersdorf, M;6990;64,4;4397;1653;1332;303;307;81;723
28.09.2008;09174135;Odelzhausen;3246;58,1;1845;791;261;130;182;72;411
28.09.2008;09174136;Petershausen;4441;63,4;2766;1019;741;247;143;124;493
28.09.2008;09174137;Pfaffenhofen a.d.Glonn;1323;62,8;811;376;107;67;77;22;163
28.09.2008;09174141;Röhrmoos;4295;65,3;2764;1074;589;269;186;75;572
28.09.2008;09174143;Schwabhausen;4477;63,1;2770;1092;593;290;238;78;480
28.09.2008;09174146;Sulzemoos;1855;59,8;1082;556;146;76;87;33;185
28.09.2008;09174147;Hilgertshausen-Tandern;2314;67,6;1543;670;416;88;100;49;220
28.09.2008;09174150;Vierkirchen;3145;65,1;2010;726;571;160;138;66;350
28.09.2008;09174151;Weichs;2293;63,1;1416;538;439;92;91;37;220
28.09.2008;09175111;Anzing;2719;67,6;1808;797;277;229;210;39;257
28.09.2008;09175112;Aßling;3136;65,4;2016;835;285;349;150;43;355
28.09.2008;09175113;Baiern;974;70,3;676;330;25;78;57;6;180
28.09.2008;09175114;Bruck;851;71,0;594;255;79;77;50;15;120
28.09.2008;09175115;Ebersberg, St;8208;66,6;5363;2039;949;888;495;153;840
28.09.2008;09175116;Egmating;1555;69,1;1062;423;185;115;129;30;182
28.09.2008;09175118;Forstinning;2546;64,8;1620;693;279;174;177;41;257
28.09.2008;09175119;Frauenneuharting;1057;69,2;714;384;33;86;47;17;149
28.09.2008;09175121;Glonn, M;3320;65,5;2139;848;350;253;184;48;456
28.09.2008;09175122;Grafing b.München, St;9521;67,7;6317;2404;1019;1200;602;214;879
28.09.2008;09175123;Hohenlinden;2123;61,6;1276;637;122;98;105;35;280
28.09.2008;09175124;Kirchseeon, M;6725;62,9;4132;1690;887;492;344;143;577
28.09.2008;09175127;Markt Schwaben, M;8130;59,8;4758;1830;970;579;467;220;693
28.09.2008;09175128;Moosach;1033;68,7;697;292;98;125;69;14;101
28.09.2008;09175131;Oberpframmern;1583;71,8;1120;514;164;137;113;28;167
28.09.2008;09175132;Vaterstetten;15633;69,2;10636;4423;1862;1191;1592;276;1293
28.09.2008;09175133;Pliening;3681;66,1;2390;1030;406;252;279;67;357
28.09.2008;09175135;Poing;8754;60,5;5193;2029;1168;562;598;226;611
28.09.2008;09175136;Emmering;1092;67,0;723;389;35;118;34;12;137
28.09.2008;09175137;Steinhöring;2898;60,4;1720;802;206;208;134;42;329
28.09.2008;09175139;Zorneding;6474;70,1;4469;1795;819;733;510;140;473
28.09.2008;09175444;Gem.fr. Geb. Ebersberg;0;0,0;0;0;0;0;0;0;0
28.09.2008;09176111;Adelschlag;2140;67,5;1426;643;199;83;62;32;409
28.09.2008;09176112;Altmannstein, M;5334;59,6;3107;1818;460;120;153;100;457
28.09.2008;09176114;Beilngries, St;6727;61,4;4039;2062;477;189;200;115;998
28.09.2008;09176116;Böhmfeld;1232;69,0;839;383;200;55;52;30;120
28.09.2008;09176118;Buxheim;2581;72,8;1831;771;267;119;159;64;452
28.09.2008;09176120;Denkendorf;3268;57,2;1837;773;271;118;113;62;501
28.09.2008;09176121;Dollnstein, M;2108;67,3;1392;561;275;84;79;63;332
28.09.2008;09176122;Egweil;858;63,9;539;270;53;41;40;18;118
28.09.2008;09176123;Eichstätt, GKSt;10403;64,1;6533;2705;1043;717;432;172;1464
28.09.2008;09176124;Eitensheim;1970;67,2;1301;563;317;57;73;29;263
28.09.2008;09176126;Gaimersheim, M;8189;60,7;4889;2024;1132;369;364;188;813
28.09.2008;09176129;Großmehring;4876;58,0;2779;1280;403;107;148;102;739
28.09.2008;09176131;Hepberg;1896;61,6;1150;488;268;63;72;47;213
28.09.2008;09176132;Hitzhofen;2098;67,8;1403;633;239;69;56;31;377
28.09.2008;09176137;Kinding, M;1941;69,5;1318;739;121;72;63;23;301
28.09.2008;09176138;Kipfenberg, M;4041;66,8;2650;1359;365;142;111;66;608
28.09.2008;09176139;Kösching, M;6470;64,1;4098;1623;1065;312;200;202;698
28.09.2008;09176143;Lenting;3449;58,0;1965;759;476;134;138;82;377
28.09.2008;09176147;Mindelstetten;1203;68,9;812;476;70;34;33;21;179
28.09.2008;09176148;Mörnsheim, M;1234;65,7;794;397;114;37;33;35;180
28.09.2008;09176149;Nassenfels, M;1469;67,9;974;452;81;61;39;21;321
28.09.2008;09176150;Oberdolling;948;62,8;582;293;57;36;36;18;143
28.09.2008;09176153;Pförring, M;2748;62,2;1683;924;259;64;87;42;308
28.09.2008;09176155;Pollenfeld;2089;73,2;1491;745;97;88;52;42;470
28.09.2008;09176160;Schernfeld;2154;68,5;1447;749;121;78;48;24;427
28.09.2008;09176161;Stammham;2738;61,2;1652;642;336;105;115;59;397
28.09.2008;09176164;Titting, M;2043;76,1;1527;916;81;99;75;25;332
28.09.2008;09176165;Walting;1765;72,6;1268;639;126;76;42;26;360
28.09.2008;09176166;Wellheim, M;2068;64,9;1317;563;253;69;41;48;345
28.09.2008;09176167;Wettstetten;3651;63,5;2289;931;485;180;169;89;437
28.09.2008;09176444;Gem.fr. Geb. Eichstätt;0;0,0;0;0;0;0;0;0;0
28.09.2008;09177112;Berglern;1869;61,1;1123;308;99;135;70;33;479
28.09.2008;09177113;Bockhorn;2657;64,7;1691;760;161;158;122;52;439
28.09.2008;09177114;Buch a.Buchrain;1098;68,6;746;276;81;85;61;22;221
28.09.2008;09177115;Dorfen, St;10031;63,9;6312;2729;915;846;429;244;1151
28.09.2008;09177116;Eitting;1786;59,6;1044;448;100;124;73;27;272
28.09.2008;09177117;Erding, Große Kreisstadt;23797;56,5;13239;5228;2180;1377;1160;616;2679
28.09.2008;09177118;Finsing;3103;57,9;1775;736;280;113;167;48;432
28.09.2008;09177119;Forstern;2241;65,9;1447;654;176;127;126;30;336
28.09.2008;09177120;Fraunberg;2539;64,9;1633;838;127;146;124;35;365
28.09.2008;09177121;Hohenpolding;1100;62,6;673;334;49;42;60;27;162
28.09.2008;09177122;Inning a.Holz;1069;67,4;710;343;84;65;42;22;156
28.09.2008;09177123;Isen, M;4066;67,5;2706;1061;268;242;141;80;916
28.09.2008;09177124;Kirchberg;727;62,2;443;205;31;50;53;5;99
28.09.2008;09177126;Langenpreising;1970;62,0;1202;420;123;142;82;33;402
28.09.2008;09177127;Lengdorf;2019;65,1;1299;465;144;152;59;29;450
28.09.2008;09177130;Moosinning;3856;59,3;2256;1061;342;172;203;40;439
28.09.2008;09177131;Neuching;1791;59,3;1042;451;162;74;86;33;238
28.09.2008;09177133;Oberding;3796;59,4;2223;1007;236;205;254;70;453
28.09.2008;09177134;Ottenhofen;1350;70,4;939;342;215;102;74;31;176
28.09.2008;09177135;Pastetten;1820;62,6;1123;440;142;131;105;29;277
28.09.2008;09177137;Sankt Wolfgang;3149;67,0;2079;1276;151;155;99;48;351
28.09.2008;09177138;Steinkirchen;1094;55,5;599;321;40;40;42;11;146
28.09.2008;09177139;Taufkirchen (Vils);6778;63,3;4212;1934;474;279;246;117;1164
28.09.2008;09177142;Walpertskirchen;1458;64,1;920;396;102;103;73;26;222
28.09.2008;09177143;Wartenberg, M;3575;60,1;2109;770;256;232;173;68;610
28.09.2008;09177144;Wörth;3237;67,5;2148;768;374;298;199;85;427
28.09.2008;09178113;Allershausen;3506;60,4;2082;759;173;347;169;83;552
28.09.2008;09178115;Attenkirchen;1754;59,6;1025;328;86;224;85;37;267
28.09.2008;09178116;Au i.d.Hallertau, M;4249;58,7;2441;1055;199;317;195;76;600
28.09.2008;09178120;Eching;9080;60,2;5404;1879;892;972;549;217;896
28.09.2008;09178122;Rudelzhausen;2444;60,4;1442;676;123;128;115;48;353
28.09.2008;09178123;Fahrenzhausen;3342;62,8;2056;655;201;409;138;67;588
28.09.2008;09178124;Freising, GKSt;31491;60,4;18632;4154;2108;6806;1213;926;3426
28.09.2008;09178125;Gammelsdorf;1057;61,9;642;354;41;80;49;16;103
28.09.2008;09178129;Haag a.d.Amper;2071;64,9;1317;378;117;340;95;38;350
28.09.2008;09178130;Hallbergmoos;6072;53,8;3212;989;367;453;279;120;1005
28.09.2008;09178132;Hörgertshausen;1421;59,5;830;369;102;97;71;28;164
28.09.2008;09178133;Hohenkammer;1739;65,5;1115;490;112;183;92;35;204
28.09.2008;09178136;Kirchdorf a.d.Amper;2033;62,5;1251;482;86;251;90;29;314
28.09.2008;09178137;Kranzberg;2921;71,0;2042;595;131;542;119;45;612
28.09.2008;09178138;Langenbach;2894;61,6;1759;542;232;408;94;60;424
28.09.2008;09178140;Marzling;2104;69,3;1435;310;118;524;78;38;369
28.09.2008;09178142;Mauern;2090;60,6;1245;523;126;165;92;39;301
28.09.2008;09178143;Moosburg a.d.Isar, St;12022;58,4;6908;2457;966;1447;397;336;1306
28.09.2008;09178144;Nandlstadt, M;3581;59,0;2061;774;218;283;172;91;524
28.09.2008;09178145;Neufahrn b.Freising;12181;56,7;6789;2013;913;1276;657;282;1650
28.09.2008;09178150;Paunzhausen;1126;59,2;653;224;65;97;46;31;193
28.09.2008;09178155;Wang;1779;60,5;1060;450;96;174;76;37;228
28.09.2008;09178156;Wolfersdorf;1734;64,2;1097;467;74;199;83;33;242
28.09.2008;09178157;Zolling;3247;65,4;2082;770;193;412;158;61;489
28.09.2008;09179111;Adelshofen;1212;68,8;818;340;134;115;66;25;139
28.09.2008;09179113;Alling;2651;69,9;1816;790;283;238;185;42;279
28.09.2008;09179114;Althegnenberg;1358;66,6;894;384;143;125;80;33;130
28.09.2008;09179117;Egenhofen;2432;61,7;1465;653;191;168;132;34;288
28.09.2008;09179118;Eichenau;8916;67,7;5921;2113;1201;1022;664;192;729
28.09.2008;09179119;Emmering;4380;63,7;2737;1070;441;282;212;91;642
28.09.2008;09179121;Fürstenfeldbruck, GKSt;24284;57,3;13677;5393;2513;2032;1425;525;1789
28.09.2008;09179123;Germering, GKSt;27174;62,0;16496;6020;3607;2902;1686;656;1627
28.09.2008;09179125;Grafrath;2731;72,9;1946;730;321;430;206;45;215
28.09.2008;09179126;Gröbenzell;14830;67,0;9798;3873;1624;2217;1030;268;786
28.09.2008;09179128;Hattenhofen;1056;61,7;638;301;95;67;59;18;99
28.09.2008;09179130;Jesenwang;1132;67,0;747;290;170;66;64;16;142
28.09.2008;09179131;Kottgeisering;1195;71,4;843;357;123;154;78;12;119
28.09.2008;09179132;Landsberied;1055;72,1;750;351;93;107;55;9;136
28.09.2008;09179134;Maisach;9637;63,2;5975;2381;986;883;475;183;1069
28.09.2008;09179136;Mammendorf;3376;62,0;2063;834;340;266;166;60;398
28.09.2008;09179137;Mittelstetten;1287;65,3;828;402;112;73;82;33;128
28.09.2008;09179138;Moorenweis;2839;67,9;1897;994;224;190;169;42;280
28.09.2008;09179140;Oberschweinbach;1121;63,2;699;281;116;94;52;12;145
28.09.2008;09179142;Olching, St;18194;59,8;10711;4073;2445;1538;1027;352;1277
28.09.2008;09179145;Puchheim, St;14096;64,9;8923;3384;1972;1348;935;348;937
28.09.2008;09179147;Schöngeising;1436;67,4;957;345;192;152;90;27;151
28.09.2008;09179149;Türkenfeld;2721;67,8;1822;724;298;296;136;75;295
28.09.2008;09180112;Bad Kohlgrub;1738;60,8;1036;523;108;81;90;18;218
28.09.2008;09180113;Bad Bayersoien;928;61,7;559;308;23;35;48;24;123
28.09.2008;09180114;Eschenlohe;1176;58,2;670;330;65;42;44;21;169
28.09.2008;09180115;Ettal;519;64,5;326;171;34;18;30;9;66
28.09.2008;09180116;Farchant;2741;56,8;1505;713;203;84;108;26;373
28.09.2008;09180117;Garmisch-Partenkirchen, M;19678;55,7;10659;5309;1235;666;1074;284;2093
28.09.2008;09180118;Grainau;2749;61,0;1648;885;131;102;165;31;335
28.09.2008;09180119;Großweil;1075;65,3;689;311;78;70;51;18;162
28.09.2008;09180122;Krün;1470;62,5;904;481;59;41;72;23;230
28.09.2008;09180123;Mittenwald, M;6033;55,2;3243;1780;278;150;321;88;628
28.09.2008;09180124;Murnau a.Staffelsee, M;8566;63,4;5321;2183;695;612;595;163;1073
28.09.2008;09180125;Oberammergau;3860;56,7;2124;836;203;236;160;66;624
28.09.2008;09180126;Oberau;2280;56,6;1257;558;170;70;97;35;328
28.09.2008;09180127;Ohlstadt;2516;63,5;1563;725;168;168;127;41;335
28.09.2008;09180128;Riegsee;912;65,0;576;240;40;44;41;8;204
28.09.2008;09180129;Saulgrub;1272;64,2;800;420;66;62;35;22;197
28.09.2008;09180131;Schwaigen;460;59,8;268;135;20;22;21;7;64
28.09.2008;09180132;Seehausen a.Staffelsee;1754;64,8;1105;439;123;183;132;23;206
28.09.2008;09180133;Spatzenhausen;562;64,9;353;169;23;28;35;6;93
28.09.2008;09180134;Uffing a.Staffelsee;2256;69,5;1548;567;217;221;134;38;372
28.09.2008;09180135;Unterammergau;1141;62,2;699;372;53;38;30;17;190
28.09.2008;09180136;Wallgau;1055;62,2;639;377;40;26;42;13;142
28.09.2008;09180444;Gem.fr. Geb. Garmisch-Partenkirchen;0;0,0;0;0;0;0;0;0;0
28.09.2008;09181111;Apfeldorf;819;62,0;497;227;51;57;40;18;104
28.09.2008;09181113;Denklingen;1850;60,8;1094;595;77;116;88;30;190
28.09.2008;09181114;Dießen am Ammersee, M;7774;63,0;4820;1888;821;840;536;143;593
28.09.2008;09181115;Eching am Ammersee;1213;72,0;865;414;123;112;108;21;88
28.09.2008;09181116;Egling a.d.Paar;1659;69,0;1120;490;109;83;85;26;327
28.09.2008;09181118;Eresing;1405;73,0;1009;487;128;192;87;26;90
