GENESIS-Tabelle: 14335-01-02-5
Landtagswahlen: Nordrhein-Westfalen - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Nordrhein-Westfalen;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
09.05.2010;05382004;Alfter;17380;63,5;10891;3981;2688;1771;1292;414;745
09.05.2010;05382008;Bad Honnef;18616;64,2;11807;4626;3121;1671;1340;437;612
09.05.2010;05382012;Bornheim, Rheinl;35972;59,4;21074;8440;5440;2895;1951;861;1487
09.05.2010;05382016;Eitorf;13944;53,9;7365;2625;2031;800;954;459;496
09.05.2010;05382020;Hennef (Sieg);34352;59,5;20130;7637;5385;2987;1802;1051;1268
09.05.2010;05382024;Königswinter;30293;64,9;19436;7656;4987;2936;2054;739;1064
09.05.2010;05382028;Lohmar;23337;63,7;14672;5371;3907;2833;1192;546;823
09.05.2010;05382032;Meckenheim, Rheinl;18337;65,9;11924;5081;2974;1351;1306;445;767
09.05.2010;05382036;Much;11312;60,1;6710;2624;1685;972;585;364;480
09.05.2010;05382040;Neunkirchen-Seelscheid;15737;67,4;10427;3654;2890;1592;1185;481;625
09.05.2010;05382044;Niederkassel;26848;62,0;16437;6443;4869;1852;1502;666;1105
09.05.2010;05382048;Rheinbach;20231;63,6;12716;5449;3135;1572;1344;389;827
09.05.2010;05382052;Ruppichteroth;7913;56,3;4384;1685;1246;547;348;263;295
09.05.2010;05382056;Sankt Augustin;41787;60,1;24800;9709;6957;3278;2164;1087;1605
09.05.2010;05382060;Siegburg;29680;56,6;16572;6339;4329;2682;1341;802;1079
09.05.2010;05382064;Swisttal;13959;65,0;8917;3787;2297;970;961;333;569
09.05.2010;05382068;Troisdorf;53069;55,5;28995;10355;9269;3656;2134;1562;2019
09.05.2010;05382072;Wachtberg;15023;66,8;9863;4316;2188;1232;1256;287;584
09.05.2010;05382076;Windeck;15502;55,5;8477;2554;3329;898;637;568;491
09.05.2010;05512000;Bottrop, krsfr. Stadt;90769;60,0;53754;14745;24929;4329;2214;3477;4060
09.05.2010;05513000;Gelsenkirchen, krsfr. Stadt;186354;52,4;96424;22973;46203;7262;3479;6935;9572
09.05.2010;05515000;Münster, krsfr. Stadt;211848;67,3;141481;49249;40260;28739;10166;6727;6340
09.05.2010;05554004;Ahaus;28283;60,6;16962;8275;4300;1804;1366;631;586
09.05.2010;05554008;Bocholt;55053;59,9;32642;15301;9690;3153;2116;1152;1230
09.05.2010;05554012;Borken;31760;60,1;18871;9643;4521;1946;1443;596;722
09.05.2010;05554016;Gescher;12898;61,4;7822;3591;2252;905;547;252;275
09.05.2010;05554020;Gronau (Westf.);32622;48,8;15689;6638;4961;1277;1121;994;698
09.05.2010;05554024;Heek;6124;63,4;3837;2318;757;246;256;134;126
09.05.2010;05554028;Heiden;6283;65,8;4096;2194;1025;365;260;104;148
09.05.2010;05554032;Isselburg;7999;59,6;4699;2020;1551;420;360;183;165
09.05.2010;05554036;Legden;5174;60,6;3095;1675;697;283;250;92;98
09.05.2010;05554040;Raesfeld;8721;67,5;5821;3158;1228;514;439;204;278
09.05.2010;05554044;Reken;10974;60,9;6621;3512;1477;571;501;247;313
09.05.2010;05554048;Rhede;14591;67,3;9713;4868;2420;1245;603;264;313
09.05.2010;05554052;Schöppingen;4857;64,3;3084;1757;626;263;239;97;102
09.05.2010;05554056;Stadtlohn;15279;62,6;9401;4624;2387;812;918;288;372
09.05.2010;05554060;Südlohn;6654;65,2;4284;2285;1003;326;399;111;160
09.05.2010;05554064;Velen, Stadt;9905;62,0;6072;3225;1375;549;491;186;246
09.05.2010;05554068;Vreden;16843;65,8;10951;5728;2650;988;885;304;396
09.05.2010;05558004;Ascheberg;11691;65,5;7572;3787;1908;695;631;216;335
09.05.2010;05558008;Billerbeck;8960;67,9;6041;2858;1428;824;484;208;239
09.05.2010;05558012;Coesfeld;28854;62,7;17908;8259;4887;2138;1319;604;701
09.05.2010;05558016;Dülmen;36021;63,5;22623;10298;6758;2100;1540;904;1023
09.05.2010;05558020;Havixbeck;8888;70,5;6217;2507;1734;1081;446;220;229
09.05.2010;05558024;Lüdinghausen;18561;66,1;12137;5682;2950;1592;920;493;500
09.05.2010;05558028;Nordkirchen;7788;66,5;5117;2354;1490;500;336;201;236
09.05.2010;05558032;Nottuln;15214;66,9;10113;4266;2656;1494;767;402;528
09.05.2010;05558036;Olfen;9770;64,1;6192;2798;1733;581;458;337;285
09.05.2010;05558040;Rosendahl;8335;66,2;5458;3079;1121;477;462;127;192
09.05.2010;05558044;Senden, Westf;15741;65,6;10219;4730;2464;1410;802;378;435
09.05.2010;05562004;Castrop-Rauxel;59529;57,3;33610;8870;15791;2889;1577;2264;2219
09.05.2010;05562008;Datteln;27124;58,0;15518;4650;6450;1809;654;927;1028
09.05.2010;05562012;Dorsten;61687;60,0;36569;12967;13550;3363;2218;2386;2085
09.05.2010;05562014;Gladbeck;55758;58,4;32153;8089;15509;2243;1266;2300;2746
09.05.2010;05562016;Haltern am See;30463;68,0;20553;8406;6601;2554;1159;875;958
09.05.2010;05562020;Herten;46916;59,7;27620;7563;13051;2109;1162;1911;1824
09.05.2010;05562024;Marl, Westf;67110;56,2;37246;10202;17932;2654;1611;2308;2539
09.05.2010;05562028;Oer-Erkenschwick;22586;57,7;12887;3221;6118;1078;553;1041;876
09.05.2010;05562032;Recklinghausen;91397;57,9;52251;15556;21477;5201;2460;3821;3736
09.05.2010;05562036;Waltrop;23626;60,7;14142;4060;5704;1913;729;911;825
09.05.2010;05566004;Altenberge;7666;70,1;5338;2385;1322;898;365;183;185
09.05.2010;05566008;Emsdetten;27147;63,4;17013;6857;5734;2037;962;754;669
09.05.2010;05566012;Greven, Westf;27046;58,5;15605;5890;4903;2050;1266;806;690
09.05.2010;05566016;Hörstel;15006;63,6;9458;4901;2664;752;477;341;323
09.05.2010;05566020;Hopsten;5712;64,6;3641;1939;1039;170;271;78;144
09.05.2010;05566024;Horstmar;4969;68,6;3378;1740;872;323;192;108;143
09.05.2010;05566028;Ibbenbüren;39599;61,3;24042;8372;10283;2316;1195;1095;781
09.05.2010;05566032;Ladbergen;5076;64,2;3218;1119;1115;426;337;120;101
09.05.2010;05566036;Laer;4825;68,0;3236;1465;744;506;290;98;133
09.05.2010;05566040;Lengerich, Westf;16766;55,3;9166;2987;3794;1007;531;433;414
09.05.2010;05566044;Lienen;6809;61,1;4113;1422;1552;516;311;179;133
09.05.2010;05566048;Lotte;10441;51,1;5277;1469;2310;604;354;320;220
09.05.2010;05566052;Metelen;4833;65,4;3122;1535;912;273;179;109;114
09.05.2010;05566056;Mettingen;9342;64,7;5978;2357;2549;478;253;174;167
09.05.2010;05566060;Neuenkirchen, Kr Steinfurt;10445;63,3;6560;3252;1777;639;382;227;283
09.05.2010;05566064;Nordwalde;7259;64,3;4609;2221;1282;453;284;141;228
09.05.2010;05566068;Ochtrup;14150;61,9;8644;3845;2810;731;642;271;345
09.05.2010;05566072;Recke;8935;67,6;5932;2777;2072;517;252;151;163
09.05.2010;05566076;Rheine;57178;57,2;32362;13352;10745;2963;2173;1511;1618
09.05.2010;05566080;Saerbeck;5283;66,3;3470;1655;913;427;219;126;130
09.05.2010;05566084;Steinfurt;25784;60,4;15416;5898;4922;2117;1154;611;714
09.05.2010;05566088;Tecklenburg;7064;65,9;4615;1657;1686;583;355;172;162
09.05.2010;05566092;Westerkappeln;8767;55,8;4821;1396;2199;504;303;218;201
09.05.2010;05566096;Wettringen, Kr Steinfurt;5837;66,6;3849;2030;950;355;252;127;135
09.05.2010;05570004;Ahlen;38155;56,4;21186;7922;8295;1592;1043;1378;956
09.05.2010;05570008;Beckum;28128;56,4;15670;5929;5675;1573;903;849;741
09.05.2010;05570012;Beelen;4620;56,0;2541;1199;625;294;211;98;114
09.05.2010;05570016;Drensteinfurt;11970;67,2;7957;3550;2255;1029;546;263;314
09.05.2010;05570020;Ennigerloh;15847;59,6;9301;4010;3053;713;619;436;470
09.05.2010;05570024;Everswinkel;7354;70,1;5088;2314;1323;620;469;173;189
09.05.2010;05570028;Oelde;22497;62,2;13754;5950;4296;1502;845;510;651
09.05.2010;05570032;Ostbevern;8012;63,5;5026;2551;1046;627;500;155;147
09.05.2010;05570036;Sassenberg;10538;55,1;5721;2766;1522;533;420;200;280
09.05.2010;05570040;Sendenhorst;10221;63,6;6407;3011;1821;632;399;224;320
09.05.2010;05570044;Telgte;14856;71,8;10436;4596;2226;2232;763;328;291
09.05.2010;05570048;Wadersloh;9941;64,3;6311;2996;1684;648;500;188;295
09.05.2010;05570052;Warendorf;28917;62,1;17744;8208;4700;2180;1233;630;793
09.05.2010;05711000;Bielefeld, krsfr. Stadt;237886;61,0;143058;41810;50672;24024;7299;11016;8237
09.05.2010;05754004;Borgholzhausen;6698;59,2;3919;1245;1392;562;259;267;194
09.05.2010;05754008;Gütersloh;70978;56,5;39572;13324;14060;5635;2270;2315;1968
09.05.2010;05754012;Halle (Westf.);16046;60,3;9551;3256;3576;1301;509;456;453
09.05.2010;05754016;Harsewinkel;17275;59,7;10166;4309;3177;1042;584;469;585
09.05.2010;05754020;Herzebrock-Clarholz;12060;60,4;7173;3414;1805;727;571;300;356
09.05.2010;05754024;Langenberg;6302;59,3;3678;1633;947;421;321;149;207
09.05.2010;05754028;Rheda-Wiedenbrück;33246;58,9;19283;8111;5590;2353;1406;924;899
09.05.2010;05754032;Rietberg;21155;60,0;12544;6948;2594;1178;904;374;546
09.05.2010;05754036;Schloß Holte-Stukenbrock;19855;58,9;11507;4858;3253;1269;837;554;736
09.05.2010;05754040;Steinhagen, Westf;15296;62,5;9461;3338;3275;1258;703;452;435
09.05.2010;05754044;Verl, Stadt;18107;58,8;10498;4958;2770;1063;805;397;505
09.05.2010;05754048;Versmold;15750;53,1;8236;2889;3206;856;581;389;315
09.05.2010;05754052;Werther (Westf.);8805;64,9;5648;1757;2019;976;337;308;251
09.05.2010;05758004;Bünde;34949;55,4;19026;5960;7605;2246;1047;1165;1003
09.05.2010;05758008;Enger;15824;60,7;9464;2890;3841;1204;510;494;525
09.05.2010;05758012;Herford;49395;54,9;26792;9208;9866;2907;1566;1650;1595
09.05.2010;05758016;Hiddenhausen;16134;62,7;9955;3087;4310;1039;511;478;530
09.05.2010;05758020;Kirchlengern;12786;57,9;7276;2331;3093;680;353;410;409
09.05.2010;05758024;Löhne;30991;56,4;17182;5357;7468;1558;824;1063;912
09.05.2010;05758028;Rödinghausen;7745;60,6;4619;1262;2164;446;246;264;237
09.05.2010;05758032;Spenge;12016;64,1;7585;2355;3100;940;368;404;418
09.05.2010;05758036;Vlotho;15295;58,3;8799;2994;3402;928;559;445;471
09.05.2010;05762004;Bad Driburg;15101;58,3;8669;4058;2087;795;701;376;652
09.05.2010;05762008;Beverungen;11393;58,4;6488;3055;1729;517;619;288;280
09.05.2010;05762012;Borgentreich;7444;61,0;4426;2386;1043;261;327;183;226
09.05.2010;05762016;Brakel;13005;60,1;7694;3954;1828;599;557;338;418
09.05.2010;05762020;Höxter;24409;58,4;14081;6282;4286;1332;919;625;637
09.05.2010;05762024;Marienmünster;4254;64,7;2711;1542;620;205;137;90;117
09.05.2010;05762028;Nieheim;5216;63,9;3272;1532;967;229;231;134;179
09.05.2010;05762032;Steinheim;10205;61,2;6138;2670;1993;499;388;259;329
09.05.2010;05762036;Warburg;18630;57,5;10526;5186;2639;989;650;408;654
09.05.2010;05762040;Willebadessen;6574;58,6;3753;1900;997;229;235;149;243
09.05.2010;05766004;Augustdorf;6671;51,4;3376;1279;1116;269;190;209;313
09.05.2010;05766008;Bad Salzuflen;41241;58,4;23673;7694;9066;2464;1677;1205;1567
09.05.2010;05766012;Barntrup;7156;58,9;4142;1284;1729;397;231;196;305
09.05.2010;05766016;Blomberg, Lippe;12464;61,8;7595;1844;3795;763;357;360;476
09.05.2010;05766020;Detmold;57551;59,2;33595;9427;13359;4624;1977;1795;2413
09.05.2010;05766024;Dörentrup;6575;57,8;3734;1024;1652;342;274;200;242
09.05.2010;05766028;Extertal;9932;56,4;5485;1754;2241;460;301;336;393
09.05.2010;05766032;Horn-Bad Meinberg;13505;62,0;8233;2527;3370;854;471;488;523
09.05.2010;05766036;Kalletal;11650;60,7;6950;2225;3063;582;313;318;449
09.05.2010;05766040;Lage, Lippe;27051;58,1;15454;4840;6066;1629;812;793;1314
09.05.2010;05766044;Lemgo;32162;61,5;19469;5989;7705;2242;1076;894;1563
09.05.2010;05766048;Leopoldshöhe;12526;64,7;7996;2465;3198;842;404;351;736
09.05.2010;05766052;Lügde;8119;55,8;4460;1720;1716;373;257;178;216
09.05.2010;05766056;Oerlinghausen;13510;64,8;8628;2419;3376;1189;689;398;557
09.05.2010;05766060;Schieder-Schwalenberg;7104;60,2;4194;1086;1961;426;264;231;226
09.05.2010;05766064;Schlangen;6997;59,5;4106;1267;1736;384;244;197;278
09.05.2010;05770004;Bad Oeynhausen;37963;55,0;20589;6994;7779;2325;1211;1204;1076
09.05.2010;05770008;Espelkamp;18558;49,0;8879;3953;2880;618;435;426;567
09.05.2010;05770012;Hille;13082;62,2;8030;2683;3441;663;540;306;397
09.05.2010;05770016;Hüllhorst;10428;60,5;6197;2122;2589;554;309;274;349
09.05.2010;05770020;Lübbecke;20102;56,5;11191;3672;4627;1130;591;555;616
09.05.2010;05770024;Minden, Westf;62441;54,5;33513;9420;14076;4165;1917;2065;1870
09.05.2010;05770028;Petershagen;21142;56,1;11670;3959;4839;1101;635;540;596
09.05.2010;05770032;Porta Westfalica;28981;56,6;16143;4633;6801;1811;1034;843;1021
09.05.2010;05770036;Preußisch Oldendorf;10160;55,6;5550;2107;2115;432;326;253;317
09.05.2010;05770040;Rahden;12661;53,9;6725;3143;2054;510;483;219;316
09.05.2010;05770044;Stemwede;10990;54,1;5861;2839;1638;479;406;189;310
09.05.2010;05774004;Altenbeken;7323;58,0;4186;1909;1204;436;225;183;229
09.05.2010;05774008;Bad Lippspringe;11420;56,3;6345;2795;1693;631;408;424;394
09.05.2010;05774012;Borchen;10249;62,6;6319;2825;1721;835;329;263;346
09.05.2010;05774016;Büren;16900;57,5;9566;4963;2372;663;664;380;524
09.05.2010;05774020;Delbrück;22860;58,1;13078;7753;2358;1002;992;402;571
09.05.2010;05774024;Hövelhof;12073;57,6;6851;3804;1377;585;448;264;373
09.05.2010;05774028;Lichtenau, Westf;8533;63,4;5307;2653;1301;495;351;165;342
09.05.2010;05774032;Paderborn;106241;54,1;56705;23840;14675;7776;3673;3090;3651
09.05.2010;05774036;Salzkotten;18855;61,4;11414;5783;2612;1119;765;408;727
09.05.2010;05774040;Bad Wünnenberg;9485;59,7;5571;3029;1213;419;424;176;310
09.05.2010;05911000;Bochum, krsfr. Stadt;283898;61,1;171271;42708;74497;22167;7264;12461;12174
09.05.2010;05913000;Dortmund, krsfr. Stadt;422693;55,5;226789;58941;95275;30871;10891;16116;14695
09.05.2010;05914000;Hagen, krsfr. Stadt;139478;55,3;76152;22869;30109;7571;4128;4672;6803
09.05.2010;05915000;Hamm, krsfr. Stadt;128912;57,2;72712;24193;30298;5929;3538;4645;4109
09.05.2010;05916000;Herne, krsfr. Stadt;117597;55,6;64337;14712;30725;5502;2615;5071;5712
09.05.2010;05954004;Breckerfeld;7287;64,3;4640;1586;1722;526;270;194;342
09.05.2010;05954008;Ennepetal;23714;59,8;14004;4459;5480;1358;874;762;1071
09.05.2010;05954012;Gevelsberg;24354;61,7;14883;4141;6698;1449;766;827;1002
09.05.2010;05954016;Hattingen;44279;62,3;27174;7956;11392;3362;1279;1536;1649
09.05.2010;05954020;Herdecke;19432;66,5;12778;3551;5198;1691;888;713;737
09.05.2010;05954024;Schwelm;22011;60,0;12998;3985;4847;1456;916;804;990
09.05.2010;05954028;Sprockhövel;20806;67,5;13867;4023;5476;1818;1078;597;875
09.05.2010;05954032;Wetter (Ruhr);21659;64,3;13765;3549;5947;1866;818;662;923
09.05.2010;05954036;Witten;76672;59,9;45258;11085;19276;6423;2202;3246;3026
09.05.2010;05958004;Arnsberg;58652;58,8;34126;13008;12314;2951;2262;1657;1934
09.05.2010;05958008;Bestwig;8292;62,5;5101;2333;1695;326;263;195;289
09.05.2010;05958012;Brilon;20650;60,7;12325;5646;3717;870;840;634;618
09.05.2010;05958016;Eslohe (Sauerland);6992;65,3;4505;2538;978;270;400;108;211
09.05.2010;05958020;Hallenberg;3595;59,8;2097;1287;351;103;176;72;108
09.05.2010;05958024;Marsberg;16161;59,1;9391;3860;3218;759;522;519;513
09.05.2010;05958028;Medebach;6327;60,1;3729;2318;624;194;304;106;183
09.05.2010;05958032;Meschede;23480;62,4;14488;6627;4394;1161;989;525;792
09.05.2010;05958036;Olsberg;11921;62,7;7370;3712;2068;580;423;267;320
09.05.2010;05958040;Schmallenberg;19815;63,5;12403;7091;2664;967;806;344;531
09.05.2010;05958044;Sundern (Sauerland);21877;63,2;13654;6423;3799;1028;1022;581;801
09.05.2010;05958048;Winterberg;11047;60,9;6626;3448;1557;451;558;253;359
09.05.2010;05962004;Altena;14594;57,1;8219;2687;3206;745;436;532;613
09.05.2010;05962008;Balve;9287;61,4;5621;2817;1433;421;379;219;352
09.05.2010;05962012;Halver;12776;57,0;7180;2463;2456;711;618;333;599
09.05.2010;05962016;Hemer;26497;54,3;14197;5112;4831;1358;862;850;1184
09.05.2010;05962020;Herscheid;5911;61,7;3621;1153;1383;311;307;173;294
09.05.2010;05962024;Iserlohn;71293;55,8;39276;14263;13558;3328;2292;2480;3355
09.05.2010;05962028;Kierspe;12411;50,7;6211;2080;2155;599;447;390;540
09.05.2010;05962032;Lüdenscheid;53817;54,2;28643;9415;10603;2518;2270;1553;2284
09.05.2010;05962036;Meinerzhagen;15172;52,4;7841;2906;2544;632;576;442;741
09.05.2010;05962040;Menden (Sauerland);42783;56,7;23907;9801;7261;2333;1703;1257;1552
09.05.2010;05962044;Nachrodt-Wiblingwerde;5031;60,7;3007;1005;1189;272;180;159;202
09.05.2010;05962048;Neuenrade;8864;61,6;5386;2067;1802;458;398;246;415
09.05.2010;05962052;Plettenberg;19146;53,2;10062;3321;4184;609;734;455;759
09.05.2010;05962056;Schalksmühle;8740;60,7;5238;1632;1921;531;507;267;380
09.05.2010;05962060;Werdohl;12580;52,2;6480;2032;2768;462;321;342;555
09.05.2010;05966004;Attendorn;17952;58,8;10425;4915;3040;761;643;505;561
09.05.2010;05966008;Drolshagen;9247;60,5;5535;3101;1034;369;498;180;353
09.05.2010;05966012;Finnentrop;13264;59,5;7802;4236;1797;486;512;314;457
09.05.2010;05966016;Kirchhundem;9599;61,0;5769;2966;1439;455;350;213;346
09.05.2010;05966020;Lennestadt;20322;58,3;11706;5404;3751;886;635;479;551
09.05.2010;05966024;Olpe;18906;62,6;11687;6062;2722;1007;945;363;588
09.05.2010;05966028;Wenden;15386;62,5;9521;5251;2197;629;657;322;465
09.05.2010;05970004;Bad Berleburg;16166;58,5;9346;3559;3733;640;465;443;506
09.05.2010;05970008;Burbach, Siegerl;11127;53,0;5798;2489;1897;435;313;251;413
09.05.2010;05970012;Erndtebrück;5911;58,4;3411;1247;1335;266;235;137;191
09.05.2010;05970016;Freudenberg, Westf;14411;58,7;8344;2957;2956;824;584;384;639
09.05.2010;05970020;Hilchenbach;12155;59,5;7132;2294;2719;853;457;381;428
09.05.2010;05970024;Kreuztal;23322;57,2;13174;4089;5339;1442;773;695;836
09.05.2010;05970028;Bad Laasphe;11473;56,6;6400;2272;2632;442;354;359;341
09.05.2010;05970032;Netphen;18836;62,1;11562;4916;3427;1245;741;515;718
09.05.2010;05970036;Neunkirchen, Siegerl;10260;52,3;5281;1967;1987;391;343;224;369
09.05.2010;05970040;Siegen;77473;54,7;41828;13835;14485;5002;2667;2950;2889
09.05.2010;05970044;Wilnsdorf;16698;63,4;10443;4521;3105;900;868;378;671
09.05.2010;05974004;Anröchte;8345;60,2;4948;2129;1466;437;469;206;241
09.05.2010;05974008;Bad Sassendorf;9353;63,7;5871;2220;2010;578;441;271;351
09.05.2010;05974012;Ense;9690;64,4;6143;2696;1830;534;462;258;363
09.05.2010;05974016;Erwitte;12438;62,9;7724;3025;2404;600;1057;300;338
09.05.2010;05974020;Geseke;15461;53,7;8167;3262;2608;762;648;450;437
09.05.2010;05974024;Lippetal;9448;64,6;6001;2983;1558;580;386;226;268
09.05.2010;05974028;Lippstadt;50557;54,0;26881;9434;9140;2998;2368;1485;1456
09.05.2010;05974032;Möhnesee;9022;63,2;5646;2530;1558;583;450;241;284
09.05.2010;05974036;Rüthen;8798;67,0;5804;2664;1755;434;424;236;291
09.05.2010;05974040;Soest;36442;56,5;20363;7122;7076;2643;1362;1057;1103
09.05.2010;05974044;Warstein;21623;60,8;12965;4907;4719;1280;812;593;654
09.05.2010;05974048;Welver;10001;65,3;6443;2258;2230;765;528;290;372
09.05.2010;05974052;Werl;22512;55,5;12336;5456;3568;1206;797;640;669
09.05.2010;05974056;Wickede (Ruhr);8995;58,9;5226;1993;1806;521;349;236;321
09.05.2010;05978004;Bergkamen;37318;56,8;20912;4139;11223;1690;850;1422;1588
09.05.2010;05978008;Bönen;13699;63,1;8556;1918;4452;722;386;530;548
09.05.2010;05978012;Fröndenberg/Ruhr;17011;63,5;10680;3358;4333;1158;668;486;677
09.05.2010;05978016;Holzwickede;13658;66,3;8940;2607;3736;1007;617;409;564
09.05.2010;05978020;Kamen;35336;63,0;22010;5053;10870;2158;948;1321;1660
09.05.2010;05978024;Lünen;65297;56,1;36137;9075;17090;3392;1630;2367;2583
09.05.2010;05978028;Schwerte;37377;63,7;23555;6922;9675;2866;1317;1351;1424
09.05.2010;05978032;Selm;21296;56,8;11956;4142;4804;1022;539;729;720
09.05.2010;05978036;Unna, Stadt;47967;61,7;29288;8133;12605;3523;1581;1696;1750
09.05.2010;05978040;Werne;23925;60,8;14392;5411;5014;1426;1002;636;903
__________
"zu ""CDU/CSU"":
CSU nur in Bayern
 
zu ""Gültige Stimmen"":
ab 2010 Zweitstimmen
 
zu ""Gültigen Stimmen nach Parteien"":
ab 2010 Zweitstimmen"
"© Statistische Ämter des Bundes und der Länder, Deutschland, 2017.
Dieses Werk ist lizensiert unter der Datenlizenz Deutschland
- Namensnennung - Version 2.0."
Stand: 10.10.2017 / 16:48:09
